Player,Squad,Liga,Season,Sh,SoT,G/Sh,xG,npxG,npxG/Sh,G-xG
morten frendrup,genoa,Serie-A,2024-2025,30,9,0.07,1.6,1.6,0.05,0.4
martin frese,hellas verona,Serie-A,2024-2025,2,0,0.0,0.1,0.1,0.03,-0.1
remo freuler,bologna,Serie-A,2024-2025,17,4,0.06,1.3,1.3,0.07,-0.3
matteo gabbia,milan,Serie-A,2024-2025,14,4,0.14,1.1,1.1,0.08,0.9
tommaso gabellini,torino,Serie-A,2024-2025,1,0,0.0,0.1,0.1,0.05,-0.1
tiago gabriel,lecce,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
alessandro gabrielloni,como,Serie-A,2024-2025,5,2,0.2,0.3,0.3,0.06,0.7
gianluca gaetano,cagliari,Serie-A,2024-2025,30,6,0.07,4.9,4.9,0.16,-2.9
roberto gagliardini,monza,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
antonino gallo,lecce,Serie-A,2024-2025,9,3,0.0,0.3,0.3,0.03,-0.3
silvere ganvoula mboussy,monza,Serie-A,2024-2025,4,1,0.0,0.4,0.4,0.09,-0.4
federico gatti,juventus,Serie-A,2024-2025,25,9,0.04,2.5,2.5,0.1,-1.5
david de gea,fiorentina,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
valentin gendrey,lecce,Serie-A,2024-2025,2,0,0.0,0.2,0.2,0.09,-0.2
daniele ghilardi,hellas verona,Serie-A,2024-2025,12,4,0.0,0.6,0.6,0.05,-0.6
lautaro gianetti,udinese,Serie-A,2024-2025,2,2,0.5,0.1,0.0,0.0,0.9
samuel gigot,lazio,Serie-A,2024-2025,4,3,0.5,1.3,1.3,0.33,0.7
mario gila,lazio,Serie-A,2024-2025,15,4,0.07,1.1,1.1,0.07,-0.1
billy gilmour,napoli,Serie-A,2024-2025,9,1,0.0,0.5,0.5,0.06,-0.5
santiago gimenez,milan,Serie-A,2024-2025,22,9,0.23,4.8,4.0,0.18,0.2
gvidas gineitis,torino,Serie-A,2024-2025,29,8,0.1,1.3,1.3,0.04,1.7
ben godfrey,atalanta,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
saba goglichidze,empoli,Serie-A,2024-2025,6,0,0.0,0.3,0.3,0.05,-0.3
edoardo goldaniga,como,Serie-A,2024-2025,12,5,0.08,2.5,2.5,0.21,-1.5
pierluigi gollini,genoa,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
nicolas gonzalez,juventus,Serie-A,2024-2025,45,21,0.07,4.1,4.1,0.09,-1.1
robin gosens,fiorentina,Serie-A,2024-2025,23,8,0.22,1.8,1.8,0.08,3.2
lucas gournadouath,roma,Serie-A,2024-2025,3,0,0.0,0.1,0.1,0.05,-0.1
alberto grassi,empoli,Serie-A,2024-2025,11,4,0.09,1.0,1.0,0.09,0.0
matteo guendouzi,lazio,Serie-A,2024-2025,27,8,0.04,1.4,1.4,0.05,-0.4
frederic guilbert,lecce,Serie-A,2024-2025,11,0,0.0,0.3,0.3,0.03,-0.3
albert gumundsson,fiorentina,Serie-A,2024-2025,25,13,0.16,4.5,2.9,0.12,1.5
emmanuel gyasi,empoli,Serie-A,2024-2025,22,8,0.09,3.9,3.9,0.18,-1.9
christian gytkjr,venezia,Serie-A,2024-2025,16,5,0.06,2.4,1.6,0.1,-0.4
nicolas haas,empoli,Serie-A,2024-2025,1,0,0.0,0.0,0.0,0.01,0.0
saad el haddad,venezia,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
antoine hainaut,parma,Serie-A,2024-2025,6,3,0.33,0.8,0.8,0.14,1.2
mohamed haj,parma,Serie-A,2024-2025,7,3,0.14,0.6,0.6,0.09,0.4
ridgeciano haps,venezia,Serie-A,2024-2025,15,3,0.07,1.2,1.2,0.08,-0.2
abdou harroui,hellas verona,Serie-A,2024-2025,15,4,0.07,2.2,2.2,0.15,-1.2
liam henderson,empoli,Serie-A,2024-2025,22,3,0.0,0.7,0.7,0.03,-0.7
mario hermoso,roma,Serie-A,2024-2025,1,0,0.0,0.1,0.1,0.06,-0.1
theo hernandez,milan,Serie-A,2024-2025,43,14,0.09,2.7,1.9,0.04,1.3
hernani,parma,Serie-A,2024-2025,17,3,0.0,2.8,0.5,0.03,0.2
isak hien,atalanta,Serie-A,2024-2025,8,2,0.0,1.0,1.0,0.12,-1.0
emil holm,bologna,Serie-A,2024-2025,10,3,0.1,0.6,0.6,0.06,0.4
mats hummels,roma,Serie-A,2024-2025,8,1,0.0,0.5,0.5,0.06,-0.5
elseid hysaj,lazio,Serie-A,2024-2025,2,0,0.0,0.2,0.2,0.08,-0.2
arijon ibrahimovic,lazio,Serie-A,2024-2025,2,0,0.0,0.1,0.1,0.04,-0.1
jay idzes,venezia,Serie-A,2024-2025,15,3,0.07,1.8,1.8,0.12,-0.8
jonathan ikone,como,Serie-A,2024-2025,16,5,0.13,1.8,1.8,0.11,0.2
jonathan ikone,fiorentina,Serie-A,2024-2025,9,5,0.0,0.8,0.8,0.09,-0.8
ivan ilic,torino,Serie-A,2024-2025,11,4,0.09,0.9,0.9,0.09,0.1
samuel ilingjunior,bologna,Serie-A,2024-2025,4,1,0.25,0.1,0.1,0.03,0.9
alessio iovine,como,Serie-A,2024-2025,1,0,0.0,0.0,0.0,0.02,0.0
gustav isaksen,lazio,Serie-A,2024-2025,54,24,0.07,5.2,5.2,0.1,-1.2
ardian ismajli,empoli,Serie-A,2024-2025,5,0,0.0,0.3,0.3,0.06,-0.3
armando izzo,monza,Serie-A,2024-2025,6,2,0.17,0.4,0.4,0.07,0.6
fellipe jack,como,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
ali jasim,como,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
gaby jean,lecce,Serie-A,2024-2025,1,1,0.0,0.1,0.1,0.09,-0.1
juan jesus,napoli,Serie-A,2024-2025,3,0,0.0,0.3,0.3,0.11,-0.3
alejandro jimenez,milan,Serie-A,2024-2025,15,5,0.0,0.8,0.8,0.06,-0.8
orir johann helgason,lecce,Serie-A,2024-2025,16,5,0.0,1.2,1.2,0.08,-1.2
jesse joronen,venezia,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
luka jovic,milan,Serie-A,2024-2025,11,4,0.18,2.4,2.4,0.22,-0.4
mohamed kaba,lecce,Serie-A,2024-2025,4,0,0.0,0.3,0.3,0.09,-0.3
christian kabasele,udinese,Serie-A,2024-2025,15,4,0.13,1.5,1.5,0.1,0.5
pierre kalulu,juventus,Serie-A,2024-2025,7,3,0.14,0.7,0.7,0.1,0.3
hassane kamara,udinese,Serie-A,2024-2025,17,3,0.06,0.9,0.9,0.05,0.1
yann karamoh,torino,Serie-A,2024-2025,25,6,0.0,1.2,1.2,0.05,-1.2
jesper karlsson,bologna,Serie-A,2024-2025,6,2,0.17,0.7,0.7,0.12,0.3
jesper karlsson,lecce,Serie-A,2024-2025,9,4,0.0,1.5,0.7,0.07,-0.5
jesper karlstrom,udinese,Serie-A,2024-2025,13,2,0.0,0.7,0.7,0.06,-0.7
lior kasa,genoa,Serie-A,2024-2025,5,2,0.0,1.1,1.1,0.23,-1.1
grigoris kastanos,hellas verona,Serie-A,2024-2025,22,5,0.05,1.0,1.0,0.05,0.0
michael kayode,fiorentina,Serie-A,2024-2025,1,0,0.0,0.1,0.1,0.1,-0.1
moise kean,fiorentina,Serie-A,2024-2025,103,49,0.17,19.4,17.9,0.18,-0.4
mandela keita,parma,Serie-A,2024-2025,5,4,0.0,0.1,0.1,0.03,-0.1
lloyd kelly,juventus,Serie-A,2024-2025,7,1,0.0,0.4,0.4,0.06,-0.4
marcoliver kempf,como,Serie-A,2024-2025,20,4,0.0,1.6,1.6,0.08,-1.6
kialonda,lecce,Serie-A,2024-2025,16,0,0.0,1.1,1.1,0.07,-1.1
magnus kofod andersen,venezia,Serie-A,2024-2025,8,2,0.13,0.3,0.3,0.03,0.7
sead kolasinac,atalanta,Serie-A,2024-2025,10,2,0.0,0.8,0.8,0.08,-0.8
randal kolo muani,juventus,Serie-A,2024-2025,25,13,0.28,4.7,3.9,0.16,3.3
ismael konate,empoli,Serie-A,2024-2025,3,2,0.0,0.2,0.2,0.07,-0.2
manu kone,roma,Serie-A,2024-2025,34,8,0.06,3.4,3.4,0.1,-1.4
teun koopmeiners,juventus,Serie-A,2024-2025,42,10,0.07,3.8,3.8,0.09,-0.8
odilon kossounou,atalanta,Serie-A,2024-2025,6,4,0.0,0.5,0.5,0.09,-0.5
christian kouame,fiorentina,Serie-A,2024-2025,11,1,0.0,1.1,1.1,0.1,-1.1
christian kouame,empoli,Serie-A,2024-2025,16,5,0.06,2.7,2.7,0.17,-1.7
viktor kovalenko,empoli,Serie-A,2024-2025,3,1,0.0,0.1,0.1,0.03,-0.1
mateusz kowalski,parma,Serie-A,2024-2025,1,0,0.0,0.4,0.4,0.43,-0.4
thomas kristensen,udinese,Serie-A,2024-2025,4,1,0.25,0.9,0.9,0.23,0.1
nikola krstovic,lecce,Serie-A,2024-2025,134,38,0.07,12.1,9.7,0.07,-1.1
khvicha kvaratskhelia,napoli,Serie-A,2024-2025,49,16,0.08,4.1,3.4,0.07,0.9
giorgos kyriakopoulos,monza,Serie-A,2024-2025,27,9,0.07,0.9,0.9,0.03,1.1
mathis lambourde,hellas verona,Serie-A,2024-2025,2,1,0.5,0.2,0.2,0.08,0.8
gianluca lapadula,cagliari,Serie-A,2024-2025,15,3,0.0,1.4,1.4,0.1,-1.4
valentino lazaro,torino,Serie-A,2024-2025,16,2,0.0,1.0,1.0,0.06,-1.0
darko lazovic,hellas verona,Serie-A,2024-2025,19,3,0.05,2.5,1.7,0.09,-0.5
manuel lazzari,lazio,Serie-A,2024-2025,6,2,0.0,0.1,0.1,0.02,-0.1
enzo le fee,roma,Serie-A,2024-2025,4,2,0.0,0.2,0.2,0.06,-0.2
nicola leali,genoa,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
rafael leao,milan,Serie-A,2024-2025,66,29,0.12,7.6,7.6,0.11,0.4
stefan lekovic,monza,Serie-A,2024-2025,3,0,0.0,0.1,0.1,0.04,-0.1
nunzio lella,venezia,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
giovanni leoni,parma,Serie-A,2024-2025,2,1,0.5,0.1,0.1,0.07,0.9
ben lhassine kone,como,Serie-A,2024-2025,1,0,0.0,0.0,0.0,0.02,0.0
mattia liberali,milan,Serie-A,2024-2025,2,0,0.0,0.1,0.1,0.03,-0.1
karol linetty,torino,Serie-A,2024-2025,17,4,0.06,1.1,1.1,0.06,-0.1
dailon livramento,hellas verona,Serie-A,2024-2025,13,4,0.08,1.8,1.8,0.14,-0.8
stanislav lobotka,napoli,Serie-A,2024-2025,7,0,0.0,0.3,0.3,0.05,-0.3
manuel locatelli,juventus,Serie-A,2024-2025,24,7,0.04,1.8,1.0,0.04,0.2
ruben loftuscheek,milan,Serie-A,2024-2025,9,2,0.0,0.7,0.7,0.08,-0.7
ademola lookman,atalanta,Serie-A,2024-2025,81,32,0.17,10.3,9.5,0.12,4.7
sandi lovric,udinese,Serie-A,2024-2025,49,12,0.04,2.6,2.6,0.05,-0.6
lorenzo lucca,udinese,Serie-A,2024-2025,64,25,0.17,7.6,6.8,0.11,4.4
jhon lucumi,bologna,Serie-A,2024-2025,13,2,0.0,0.6,0.6,0.05,-0.6
jose luis palomino,cagliari,Serie-A,2024-2025,2,1,0.5,0.5,0.5,0.24,0.5
douglas luiz,juventus,Serie-A,2024-2025,8,2,0.0,0.6,0.6,0.08,-0.6
romelu lukaku,napoli,Serie-A,2024-2025,60,20,0.18,13.0,9.8,0.17,1.0
sebastiano luperto,cagliari,Serie-A,2024-2025,21,5,0.05,2.2,2.2,0.1,-1.2
zito luvumbo,cagliari,Serie-A,2024-2025,23,4,0.09,2.1,2.1,0.09,-0.1
charalampos lykogiannis,bologna,Serie-A,2024-2025,6,2,0.0,0.2,0.2,0.04,-0.2
mathias lvik,parma,Serie-A,2024-2025,1,0,0.0,0.1,0.1,0.1,-0.1
giangiacomo magnani,hellas verona,Serie-A,2024-2025,11,2,0.09,1.1,1.1,0.1,-0.1
mike maignan,milan,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
antoine makoumbou,cagliari,Serie-A,2024-2025,7,0,0.0,0.3,0.3,0.04,-0.3
daniel maldini,monza,Serie-A,2024-2025,39,13,0.08,4.8,4.8,0.13,-1.8
daniel maldini,atalanta,Serie-A,2024-2025,10,5,0.3,1.9,1.9,0.19,1.1
youssef maleh,empoli,Serie-A,2024-2025,17,3,0.0,0.9,0.9,0.05,-0.9
ruslan malinovskyi,genoa,Serie-A,2024-2025,9,3,0.0,0.2,0.2,0.03,-0.2
dennis man,parma,Serie-A,2024-2025,49,20,0.08,5.5,5.5,0.11,-1.5
gianluca mancini,roma,Serie-A,2024-2025,22,5,0.09,1.7,1.7,0.08,0.3
christos mandas,lazio,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
rolando mandragora,fiorentina,Serie-A,2024-2025,37,14,0.08,2.7,1.9,0.05,1.3
alberto manzoni,atalanta,Serie-A,2024-2025,1,0,0.0,0.1,0.1,0.06,-0.1
alessandro marcandalli,genoa,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
alessandro marcandalli,venezia,Serie-A,2024-2025,2,1,0.0,0.3,0.3,0.14,-0.3
filip marchwinski,lecce,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
pablo mari,monza,Serie-A,2024-2025,2,0,0.0,0.2,0.2,0.08,-0.2
pablo mari,fiorentina,Serie-A,2024-2025,5,1,0.0,0.1,0.1,0.03,-0.1
luca marianucci,empoli,Serie-A,2024-2025,8,2,0.0,0.6,0.6,0.08,-0.6
mirko maric,monza,Serie-A,2024-2025,1,0,0.0,0.2,0.2,0.18,-0.2
mirko maric,venezia,Serie-A,2024-2025,6,0,0.0,0.6,0.6,0.1,-0.6
rafa marin,napoli,Serie-A,2024-2025,2,1,0.0,0.2,0.2,0.11,-0.2
razvan marin,cagliari,Serie-A,2024-2025,21,8,0.05,2.4,0.8,0.04,0.6
guillermo maripan,torino,Serie-A,2024-2025,12,5,0.08,0.9,0.9,0.08,0.1
aaron martin,genoa,Serie-A,2024-2025,16,4,0.0,0.9,0.9,0.06,-0.9
josep martinez,inter,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
lautaro martinez,inter,Serie-A,2024-2025,102,34,0.12,13.5,13.5,0.13,-1.5
lucas martinez quarta,fiorentina,Serie-A,2024-2025,3,1,0.33,0.7,0.7,0.24,0.3
kevin martins,monza,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
adam marusic,lazio,Serie-A,2024-2025,23,10,0.17,2.0,2.0,0.09,2.0
adam masina,torino,Serie-A,2024-2025,8,2,0.13,0.7,0.7,0.09,0.3
patrizio masini,genoa,Serie-A,2024-2025,8,1,0.13,0.4,0.4,0.05,0.6
alan matturro,genoa,Serie-A,2024-2025,4,3,0.0,0.2,0.2,0.05,-0.2
andrea mazza,monza,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
luca mazzitelli,como,Serie-A,2024-2025,7,3,0.14,0.2,0.2,0.03,0.8
pasquale mazzocchi,napoli,Serie-A,2024-2025,3,1,0.0,0.3,0.3,0.09,-0.3
samuel mbangula,juventus,Serie-A,2024-2025,9,5,0.33,0.6,0.6,0.07,2.4
weston mckennie,juventus,Serie-A,2024-2025,22,8,0.09,2.9,2.9,0.13,-0.9
scott mctominay,napoli,Serie-A,2024-2025,76,33,0.16,7.4,7.4,0.1,4.6
filippo melegoni,genoa,Serie-A,2024-2025,1,0,0.0,0.0,0.0,0.04,0.0
alex meret,napoli,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
junior messias,genoa,Serie-A,2024-2025,17,5,0.06,2.4,1.4,0.08,-1.4
valentin mihaila,parma,Serie-A,2024-2025,31,11,0.0,2.4,2.4,0.08,-2.4
vanja milinkovicsavic,torino,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
yerry mina,cagliari,Serie-A,2024-2025,26,8,0.04,2.3,2.3,0.09,-1.3
juan miranda,bologna,Serie-A,2024-2025,22,5,0.0,0.7,0.7,0.03,-0.7
fabio miretti,genoa,Serie-A,2024-2025,24,6,0.13,3.1,3.1,0.13,-0.1
henrikh mkhitaryan,inter,Serie-A,2024-2025,23,2,0.04,1.5,1.5,0.07,-0.5
rui modesto,udinese,Serie-A,2024-2025,3,2,0.0,0.5,0.5,0.17,-0.5
lorenzo montipo,hellas verona,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
alvaro morata,milan,Serie-A,2024-2025,27,10,0.19,3.9,3.9,0.15,1.1
alberto moreno,como,Serie-A,2024-2025,14,6,0.0,0.4,0.4,0.03,-0.4
matias moreno,fiorentina,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
tete morente,lecce,Serie-A,2024-2025,41,13,0.07,2.9,2.9,0.07,0.1
nikola moro,bologna,Serie-A,2024-2025,14,2,0.0,0.5,0.5,0.03,-0.5
daniel mosquera,hellas verona,Serie-A,2024-2025,57,15,0.09,6.6,6.6,0.12,-1.6
dany mota,monza,Serie-A,2024-2025,42,11,0.12,5.1,5.1,0.12,-0.1
bob murphy omoregbe,milan,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
yunus musah,milan,Serie-A,2024-2025,22,5,0.0,1.9,1.9,0.09,-1.9
juan musso,atalanta,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
kingstone mutandwa,cagliari,Serie-A,2024-2025,4,0,0.0,0.4,0.4,0.09,-0.4
obite ndicka,roma,Serie-A,2024-2025,18,5,0.0,1.0,1.0,0.06,-1.0
konan ndri,lecce,Serie-A,2024-2025,9,2,0.0,0.5,0.5,0.06,-0.5
michel ndary adopo,cagliari,Serie-A,2024-2025,20,4,0.05,1.1,1.1,0.06,-0.1
cher ndour,fiorentina,Serie-A,2024-2025,4,0,0.0,0.1,0.1,0.04,-0.1
dan ndoye,bologna,Serie-A,2024-2025,50,17,0.12,7.0,5.4,0.11,1.0
victor nelsson,roma,Serie-A,2024-2025,1,0,0.0,0.0,0.0,0.03,0.0
david neres,napoli,Serie-A,2024-2025,29,7,0.07,2.7,2.7,0.09,-0.7
cyril ngonge,napoli,Serie-A,2024-2025,13,6,0.0,0.7,0.7,0.05,-0.7
hans nicolussi caviglia,venezia,Serie-A,2024-2025,53,20,0.08,2.4,2.4,0.04,1.6
oliver nielsen,lazio,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
eybi nije,torino,Serie-A,2024-2025,9,5,0.11,1.5,1.5,0.17,-0.5
brooke nortoncuffy,genoa,Serie-A,2024-2025,5,2,0.0,0.3,0.3,0.05,-0.3
tijjani noslin,lazio,Serie-A,2024-2025,19,6,0.11,2.0,2.0,0.11,0.0
adam obert,cagliari,Serie-A,2024-2025,9,2,0.11,0.9,0.9,0.11,0.1
jens odgaard,bologna,Serie-A,2024-2025,49,22,0.12,3.6,3.6,0.07,2.4
noah okafor,milan,Serie-A,2024-2025,13,7,0.08,1.5,1.5,0.12,-0.5
noah okafor,napoli,Serie-A,2024-2025,1,0,0.0,0.0,0.0,0.02,0.0
yllan okou,hellas verona,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
maduka okoye,udinese,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
mathias olivera,napoli,Serie-A,2024-2025,16,2,0.0,1.1,1.1,0.07,-1.1
jean onana,genoa,Serie-A,2024-2025,1,0,0.0,0.0,0.0,0.02,0.0
jacob ondrejka,parma,Serie-A,2024-2025,14,10,0.36,1.3,1.3,0.09,3.7
gaetano oristanio,venezia,Serie-A,2024-2025,44,12,0.07,4.1,4.1,0.09,-1.1
riccardo orsolini,bologna,Serie-A,2024-2025,72,25,0.17,10.1,7.8,0.11,4.9
yordan osorio,parma,Serie-A,2024-2025,1,0,0.0,0.0,0.0,0.01,0.0
sebastian otoa,genoa,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
remi oudin,lecce,Serie-A,2024-2025,3,1,0.0,0.1,0.1,0.04,-0.1
cheick oumar conde,venezia,Serie-A,2024-2025,1,0,0.0,0.0,0.0,0.01,0.0
daniel oyegoke,hellas verona,Serie-A,2024-2025,1,0,0.0,0.0,0.0,0.03,0.0
daniele padelli,udinese,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
simone pafundi,udinese,Serie-A,2024-2025,2,1,0.0,0.1,0.1,0.03,-0.1
tomas palacios,monza,Serie-A,2024-2025,1,0,0.0,0.0,0.0,0.04,0.0
tomas palacios,inter,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
alberto paleari,torino,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
marco palestra,atalanta,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
matteo palma,udinese,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
leandro paredes,roma,Serie-A,2024-2025,24,7,0.04,2.3,0.7,0.03,0.7
fabiano parisi,fiorentina,Serie-A,2024-2025,9,5,0.22,0.5,0.5,0.05,1.5
mario pasalic,atalanta,Serie-A,2024-2025,45,11,0.07,6.6,5.8,0.13,-3.6
patric,lazio,Serie-A,2024-2025,2,1,0.5,1.1,1.1,0.53,-0.1
rui patricio,atalanta,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
benjamin pavard,inter,Serie-A,2024-2025,8,1,0.0,0.5,0.5,0.07,-0.5
strahinja pavlovic,milan,Serie-A,2024-2025,17,8,0.12,1.8,1.8,0.11,0.2
leonardo pavoletti,cagliari,Serie-A,2024-2025,18,7,0.11,2.7,2.7,0.15,-0.7
martin payero,udinese,Serie-A,2024-2025,31,5,0.03,1.2,1.2,0.04,-0.2
nicolas paz,como,Serie-A,2024-2025,109,37,0.06,9.3,8.5,0.08,-3.3
marcus pedersen,torino,Serie-A,2024-2025,8,3,0.0,0.6,0.6,0.07,-0.6
pedro,lazio,Serie-A,2024-2025,37,16,0.22,5.3,3.8,0.1,4.7
pietro pellegri,empoli,Serie-A,2024-2025,8,4,0.38,0.3,0.3,0.04,2.7
lorenzo pellegrini,roma,Serie-A,2024-2025,41,13,0.02,4.7,3.9,0.1,-2.7
luca pellegrini,lazio,Serie-A,2024-2025,13,4,0.0,0.7,0.7,0.05,-0.7
mateo pellegrino,parma,Serie-A,2024-2025,22,9,0.14,3.3,3.3,0.15,-0.3
andy pelmard,lecce,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
sergiu perciun,torino,Serie-A,2024-2025,2,1,0.0,0.0,0.0,0.02,0.0
pedro pereira,monza,Serie-A,2024-2025,13,6,0.08,1.2,1.2,0.09,-0.2
gaston pereiro,genoa,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
kike perez,venezia,Serie-A,2024-2025,13,7,0.08,0.9,0.9,0.07,0.1
nehuen perez,udinese,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
simone perilli,hellas verona,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
mattia perin,juventus,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
maximo perrone,como,Serie-A,2024-2025,10,2,0.0,0.9,0.9,0.09,-0.9
matteo pessina,monza,Serie-A,2024-2025,3,0,0.0,0.2,0.2,0.06,-0.2
andrea petagna,monza,Serie-A,2024-2025,4,0,0.0,0.2,0.2,0.04,-0.2
giuseppe pezzella,empoli,Serie-A,2024-2025,15,3,0.0,0.6,0.6,0.04,-0.6
roberto piccoli,cagliari,Serie-A,2024-2025,97,28,0.09,12.7,12.0,0.12,-2.7
nicholas pierini,venezia,Serie-A,2024-2025,1,0,0.0,0.0,0.0,0.03,0.0
santiago pierotti,lecce,Serie-A,2024-2025,32,7,0.13,3.1,3.1,0.1,0.9
balthazar pierret,lecce,Serie-A,2024-2025,6,0,0.0,0.2,0.2,0.03,-0.2
andrea pinamonti,genoa,Serie-A,2024-2025,78,29,0.13,7.7,7.0,0.09,2.3
nicola pintus,cagliari,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
niccolo pisilli,roma,Serie-A,2024-2025,27,7,0.07,2.7,2.7,0.1,-0.7
damian pizarro,udinese,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
semuel pizzignacco,monza,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
tommaso pobega,bologna,Serie-A,2024-2025,24,8,0.08,2.1,2.0,0.08,-0.1
joel pohjanpalo,venezia,Serie-A,2024-2025,34,13,0.09,7.5,4.3,0.13,-1.5
matteo politano,napoli,Serie-A,2024-2025,56,14,0.05,3.1,3.1,0.06,-0.1
marin pongracic,fiorentina,Serie-A,2024-2025,2,1,0.0,0.2,0.2,0.09,-0.2
stefan posch,bologna,Serie-A,2024-2025,2,0,0.0,0.3,0.3,0.14,-0.3
stefan posch,atalanta,Serie-A,2024-2025,3,2,0.0,0.2,0.2,0.07,-0.2
matteo prati,cagliari,Serie-A,2024-2025,4,0,0.0,0.1,0.1,0.03,-0.1
ivan provedel,lazio,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
diego pugno,juventus,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
christian pulisic,milan,Serie-A,2024-2025,53,20,0.15,12.0,8.9,0.17,-1.0
ionut radu,venezia,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
hamza rafia,lecce,Serie-A,2024-2025,10,2,0.0,0.5,0.5,0.05,-0.5
antonio raimondo,venezia,Serie-A,2024-2025,1,1,0.0,0.3,0.3,0.32,-0.3
ylber ramadani,lecce,Serie-A,2024-2025,17,6,0.06,0.6,0.6,0.04,0.4
luca ranieri,fiorentina,Serie-A,2024-2025,11,5,0.09,1.1,1.1,0.11,-0.1
giacomo raspadori,napoli,Serie-A,2024-2025,42,14,0.14,4.0,4.0,0.1,2.0
federico ravaglia,bologna,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
ante rebic,lecce,Serie-A,2024-2025,13,5,0.08,2.1,2.1,0.16,-1.1
tijjani reijnders,milan,Serie-A,2024-2025,77,28,0.13,7.5,7.5,0.1,2.5
pepe reina,como,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
devyne rensch,roma,Serie-A,2024-2025,3,2,0.0,0.3,0.3,0.09,-0.3
mateo retegui,atalanta,Serie-A,2024-2025,99,32,0.21,18.9,14.9,0.15,6.1
samuele ricci,torino,Serie-A,2024-2025,22,7,0.05,1.3,1.3,0.06,-0.3
amir richardson,fiorentina,Serie-A,2024-2025,11,5,0.09,0.9,0.9,0.08,0.1
sergi roberto,como,Serie-A,2024-2025,6,1,0.0,0.7,0.7,0.11,-0.7
alessio romagnoli,lazio,Serie-A,2024-2025,20,7,0.1,2.4,2.4,0.12,-0.4
marten de roon,atalanta,Serie-A,2024-2025,14,4,0.29,0.9,0.9,0.06,3.1
jonas rouhi,juventus,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
nicolo rovella,lazio,Serie-A,2024-2025,28,8,0.0,1.5,1.5,0.06,-1.5
amir rrahmani,napoli,Serie-A,2024-2025,28,3,0.04,2.9,2.9,0.1,-1.9
tommaso rubino,fiorentina,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
matteo ruggeri,atalanta,Serie-A,2024-2025,3,2,0.0,0.2,0.2,0.08,-0.2
stefano sabelli,genoa,Serie-A,2024-2025,6,1,0.0,0.1,0.1,0.02,-0.1
alexis saelemaekers,roma,Serie-A,2024-2025,25,12,0.28,2.5,2.5,0.1,4.5
alexis saelemaekers,milan,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
richie sagrado,venezia,Serie-A,2024-2025,1,0,0.0,0.1,0.1,0.05,-0.1
marco sala,como,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
marco sala,lecce,Serie-A,2024-2025,0,0,,0.0,0.0,,0.0
