Player,Squad,Liga,Season,Tack_Def_3rd,Tack_Mid_3rd,Tack_Att_3rd,Tkl%,Tkl,TklW,Int,Blocks,Block_Shots,Block_Pass,Clearences,Err
jacob ondrejka,Parma,Serie-A,2024-2025,5,7,0,0.833,10,6,7,2,0,2,2,0
gaetano oristanio,Venezia,Serie-A,2024-2025,5,8,4,0.467,7,13,6,16,0,16,6,1
riccardo orsolini,Bologna,Serie-A,2024-2025,6,6,4,0.455,5,13,8,26,0,26,10,1
yordan osorio,Parma,Serie-A,2024-2025,4,1,0,1.0,2,3,4,3,1,2,6,1
sebastian otoa,Genoa,Serie-A,2024-2025,1,0,0,0.5,1,0,3,1,1,0,14,0
remi oudin,Lecce,Serie-A,2024-2025,1,1,1,0.5,2,1,2,6,2,4,1,0
cheick oumar conde,Venezia,Serie-A,2024-2025,3,2,1,0.4,2,5,4,7,2,5,3,0
daniel oyegoke,Hellas Verona,Serie-A,2024-2025,1,0,1,1.0,1,2,1,1,0,1,7,0
daniele padelli,Udinese,Serie-A,2024-2025,0,0,0,0.0,0,0,0,0,0,0,0,0
simone pafundi,Udinese,Serie-A,2024-2025,2,0,1,0.25,1,3,0,0,0,0,1,0
tomas palacios,Monza,Serie-A,2024-2025,9,2,0,0.6920000000000001,9,5,8,7,2,5,17,2
tomas palacios,Inter,Serie-A,2024-2025,0,0,0,,0,0,1,0,0,0,0,0
alberto paleari,Torino,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,2,0
marco palestra,Atalanta,Serie-A,2024-2025,3,2,1,1.0,3,4,2,4,1,3,4,0
matteo palma,Udinese,Serie-A,2024-2025,0,0,0,,0,0,0,1,1,0,1,0
leandro paredes,Roma,Serie-A,2024-2025,9,12,5,0.5,16,14,19,14,5,9,33,2
fabiano parisi,Fiorentina,Serie-A,2024-2025,11,12,4,0.5710000000000001,12,17,17,14,2,12,17,0
mario pasalic,Atalanta,Serie-A,2024-2025,11,13,2,0.423,11,16,12,22,7,15,28,1
patric,Lazio,Serie-A,2024-2025,6,3,0,0.6,6,6,3,3,2,1,22,1
rui patricio,Atalanta,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,3,0
benjamin pavard,Inter,Serie-A,2024-2025,12,12,5,0.72,18,16,16,16,12,4,52,0
strahinja pavlovic,Milan,Serie-A,2024-2025,32,19,1,0.58,29,31,16,17,6,11,82,0
leonardo pavoletti,Cagliari,Serie-A,2024-2025,0,1,0,,0,0,0,4,1,3,3,0
martin payero,Udinese,Serie-A,2024-2025,4,14,6,0.5,8,16,13,16,2,14,13,0
nicolas paz,Como,Serie-A,2024-2025,18,26,7,0.47100000000000003,24,33,21,49,3,46,16,0
marcus pedersen,Torino,Serie-A,2024-2025,6,6,1,0.625,10,8,13,11,2,9,34,1
pedro,Lazio,Serie-A,2024-2025,5,9,5,0.47600000000000003,10,14,3,11,0,11,3,1
pietro pellegri,Empoli,Serie-A,2024-2025,0,6,1,0.5,2,2,0,2,0,2,3,0
lorenzo pellegrini,Roma,Serie-A,2024-2025,5,13,6,0.42100000000000004,8,16,6,8,1,7,22,0
luca pellegrini,Lazio,Serie-A,2024-2025,11,10,2,0.531,17,11,19,10,3,7,32,0
mateo pellegrino,Parma,Serie-A,2024-2025,1,2,0,0.25,1,2,1,6,1,5,6,0
andy pelmard,Lecce,Serie-A,2024-2025,5,1,0,1.0,4,6,0,1,0,1,5,0
sergiu perciun,Torino,Serie-A,2024-2025,0,0,2,0.25,1,2,1,2,0,2,2,0
pedro pereira,Monza,Serie-A,2024-2025,30,18,5,0.636,35,32,21,26,12,14,85,5
gaston pereiro,Genoa,Serie-A,2024-2025,0,1,0,1.0,1,0,0,0,0,0,1,0
kike perez,Venezia,Serie-A,2024-2025,18,12,11,0.409,18,25,10,14,2,12,15,0
nehuen perez,Udinese,Serie-A,2024-2025,0,0,1,0.0,0,1,1,2,2,0,7,0
simone perilli,Hellas Verona,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,1,0
mattia perin,Juventus,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,2,0
maximo perrone,Como,Serie-A,2024-2025,19,14,5,0.342,13,27,20,15,2,13,43,0
matteo pessina,Monza,Serie-A,2024-2025,3,11,1,0.643,9,4,12,6,0,6,7,0
andrea petagna,Monza,Serie-A,2024-2025,0,1,1,0.5,1,1,1,0,0,0,2,0
giuseppe pezzella,Empoli,Serie-A,2024-2025,28,17,10,0.509,29,31,15,32,8,24,110,2
roberto piccoli,Cagliari,Serie-A,2024-2025,2,6,5,0.25,3,9,3,12,4,8,31,0
nicholas pierini,Venezia,Serie-A,2024-2025,0,0,0,0.0,0,0,0,2,0,2,0,0
santiago pierotti,Lecce,Serie-A,2024-2025,22,18,6,0.451,23,24,14,31,5,26,32,0
balthazar pierret,Lecce,Serie-A,2024-2025,25,23,3,0.433,13,31,19,19,5,14,31,1
andrea pinamonti,Genoa,Serie-A,2024-2025,0,7,3,0.25,2,6,1,16,4,12,28,2
nicola pintus,Cagliari,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,2,0
niccolo pisilli,Roma,Serie-A,2024-2025,11,8,5,0.545,12,11,11,14,3,11,16,0
damian pizarro,Udinese,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
semuel pizzignacco,Monza,Serie-A,2024-2025,0,0,0,0.0,0,0,0,0,0,0,6,0
tommaso pobega,Bologna,Serie-A,2024-2025,12,15,6,0.733,22,19,14,16,4,12,16,0
joel pohjanpalo,Venezia,Serie-A,2024-2025,1,2,0,0.0,0,3,4,7,4,3,24,0
matteo politano,Napoli,Serie-A,2024-2025,17,11,1,0.349,15,15,13,21,1,20,50,1
marin pongracic,Fiorentina,Serie-A,2024-2025,13,4,1,0.636,7,13,12,14,6,8,69,2
stefan posch,Bologna,Serie-A,2024-2025,12,9,5,0.6,15,15,5,19,4,15,22,0
stefan posch,Atalanta,Serie-A,2024-2025,7,8,3,0.889,8,11,4,5,1,4,13,0
matteo prati,Cagliari,Serie-A,2024-2025,2,7,1,0.273,3,4,7,5,2,3,10,1
ivan provedel,Lazio,Serie-A,2024-2025,0,0,0,,0,0,1,1,0,1,12,3
diego pugno,Juventus,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
christian pulisic,Milan,Serie-A,2024-2025,17,14,12,0.405,15,29,5,24,2,22,13,2
ionut radu,Venezia,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,9,0
hamza rafia,Lecce,Serie-A,2024-2025,14,25,5,0.469,15,27,4,7,2,5,18,1
antonio raimondo,Venezia,Serie-A,2024-2025,1,1,0,,0,1,0,0,0,0,0,1
ylber ramadani,Lecce,Serie-A,2024-2025,24,27,0,0.635,33,28,24,26,9,17,26,3
luca ranieri,Fiorentina,Serie-A,2024-2025,28,12,2,0.8,20,24,28,47,32,15,154,1
giacomo raspadori,Napoli,Serie-A,2024-2025,6,10,2,0.667,8,9,3,10,2,8,13,0
federico ravaglia,Bologna,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,9,0
ante rebic,Lecce,Serie-A,2024-2025,5,5,2,0.33299999999999996,3,9,2,7,1,6,4,1
tijjani reijnders,Milan,Serie-A,2024-2025,6,14,6,0.385,10,13,38,22,4,18,28,2
pepe reina,Como,Serie-A,2024-2025,0,0,0,0.0,0,0,0,0,0,0,3,2
devyne rensch,Roma,Serie-A,2024-2025,8,8,1,0.9,9,13,7,5,3,2,12,1
mateo retegui,Atalanta,Serie-A,2024-2025,0,9,5,0.188,3,9,4,7,0,7,17,0
samuele ricci,Torino,Serie-A,2024-2025,15,14,6,0.643,18,21,25,23,9,14,51,2
amir richardson,Fiorentina,Serie-A,2024-2025,13,15,2,0.429,9,13,6,14,1,13,29,1
sergi roberto,Como,Serie-A,2024-2025,5,5,4,0.7140000000000001,5,8,9,7,1,6,14,0
alessio romagnoli,Lazio,Serie-A,2024-2025,20,26,2,0.815,22,29,26,33,17,16,118,1
marten de roon,Atalanta,Serie-A,2024-2025,32,38,4,0.455,30,48,47,40,7,33,67,1
jonas rouhi,Juventus,Serie-A,2024-2025,1,3,0,0.0,0,1,3,2,0,2,2,0
nicolo rovella,Lazio,Serie-A,2024-2025,39,38,7,0.519,41,50,47,19,4,15,46,3
amir rrahmani,Napoli,Serie-A,2024-2025,19,19,1,0.64,16,31,27,43,26,17,179,2
tommaso rubino,Fiorentina,Serie-A,2024-2025,0,0,0,0.0,0,0,0,0,0,0,0,0
matteo ruggeri,Atalanta,Serie-A,2024-2025,15,14,10,0.6409999999999999,25,24,22,30,4,26,50,1
stefano sabelli,Genoa,Serie-A,2024-2025,27,25,6,0.385,20,31,22,28,7,21,65,0
alexis saelemaekers,Roma,Serie-A,2024-2025,22,7,4,0.514,18,20,9,12,1,11,8,1
alexis saelemaekers,Milan,Serie-A,2024-2025,0,0,1,1.0,1,1,1,0,0,0,0,0
richie sagrado,Venezia,Serie-A,2024-2025,1,1,0,1.0,1,2,3,1,0,1,4,0
marco sala,Como,Serie-A,2024-2025,5,3,1,0.625,5,6,1,2,0,2,9,0
marco sala,Lecce,Serie-A,2024-2025,0,1,0,0.0,0,0,0,1,0,1,0,0
anass salaheddine,Roma,Serie-A,2024-2025,1,0,0,,0,1,1,0,0,0,2,2
lazar samardzic,Atalanta,Serie-A,2024-2025,5,7,9,0.48,12,15,2,9,1,8,6,0
junior sambia,Empoli,Serie-A,2024-2025,3,6,5,1.0,11,10,2,3,0,3,5,0
antonio sanabria,Torino,Serie-A,2024-2025,1,1,1,0.25,1,3,1,6,1,5,13,0
alexis sanchez,Udinese,Serie-A,2024-2025,0,2,1,0.14300000000000002,1,1,4,5,0,5,1,1
nicola sansone,Lecce,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
amin sarr,Hellas Verona,Serie-A,2024-2025,3,8,11,0.5,5,12,3,18,3,15,14,0
razvan sava,Udinese,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,6,2
nicolo savona,Juventus,Serie-A,2024-2025,19,9,1,0.52,13,13,11,12,3,9,38,0
saba sazonov,Torino,Serie-A,2024-2025,0,0,0,,0,0,0,1,1,0,0,0
giorgio scalvini,Atalanta,Serie-A,2024-2025,5,3,0,0.556,5,4,4,0,0,0,7,0
gianluca scamacca,Atalanta,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
joel schingtienne,Venezia,Serie-A,2024-2025,18,7,2,0.632,12,16,14,18,9,9,25,5
simone scuffet,Cagliari,Serie-A,2024-2025,0,0,0,0.0,0,0,0,0,0,0,8,2
simone scuffet,Napoli,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,2,0
jacopo seghetti,Empoli,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
stefano sensi,Monza,Serie-A,2024-2025,4,4,0,0.833,5,5,3,4,2,2,3,1
suat serdar,Hellas Verona,Serie-A,2024-2025,12,19,4,0.385,10,22,8,19,4,15,21,0
stephan el shaarawy,Roma,Serie-A,2024-2025,4,6,6,0.5,6,12,10,4,0,4,13,0
alen sherri,Cagliari,Serie-A,2024-2025,1,0,0,0.5,1,0,1,0,0,0,1,0
eldor shomurodov,Roma,Serie-A,2024-2025,2,7,5,0.5,3,6,3,10,1,9,5,0
benjamin siegrist,Genoa,Serie-A,2024-2025,0,0,0,,0,0,1,0,0,0,1,0
marco silvestri,Empoli,Serie-A,2024-2025,0,0,0,0.0,0,0,0,0,0,0,3,1
giovanni simeone,Napoli,Serie-A,2024-2025,0,1,1,0.16699999999999998,1,0,1,9,2,7,6,0
ukasz skorupski,Bologna,Serie-A,2024-2025,1,0,0,0.33299999999999996,1,0,0,0,0,0,13,2
ivan smolcic,Como,Serie-A,2024-2025,8,7,1,0.6920000000000001,9,9,10,8,2,6,24,0
simon sohm,Parma,Serie-A,2024-2025,11,13,4,0.457,16,17,26,11,3,8,36,0
ola solbakken,Empoli,Serie-A,2024-2025,0,6,1,0.5,3,4,2,0,0,0,8,0
oumar solet,Udinese,Serie-A,2024-2025,18,13,2,0.7,21,19,17,32,19,13,78,4
daniele sommariva,Genoa,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,1,0
yann sommer,Inter,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,13,1
borna sosa,Torino,Serie-A,2024-2025,14,7,5,0.64,16,19,14,13,6,7,33,0
riccardo sottil,Fiorentina,Serie-A,2024-2025,3,1,1,0.75,3,4,4,1,0,1,3,0
riccardo sottil,Milan,Serie-A,2024-2025,1,0,0,,0,1,0,0,0,0,0,0
matias soule,Roma,Serie-A,2024-2025,12,7,7,0.435,10,16,9,25,3,22,25,0
leonardo spinazzola,Napoli,Serie-A,2024-2025,6,9,2,0.435,10,10,9,12,1,11,31,1
marco sportiello,Milan,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,1,0
filip stankovic,Venezia,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,11,2
petar stojanovic,Empoli,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
gabriel strefezza,Como,Serie-A,2024-2025,20,20,17,0.382,21,39,13,24,2,22,26,0
ibrahim sulemana,Atalanta,Serie-A,2024-2025,4,5,0,0.25,2,4,0,2,0,2,1,0
tomas suslov,Hellas Verona,Serie-A,2024-2025,23,24,7,0.319,23,38,18,30,2,28,17,1
zion suzuki,Parma,Serie-A,2024-2025,1,0,0,0.5,1,0,0,0,0,0,35,4
marin sverko,Venezia,Serie-A,2024-2025,14,6,0,0.833,10,9,16,10,5,5,45,3
mile svilar,Roma,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,12,2
michael svoboda,Venezia,Serie-A,2024-2025,19,6,1,0.42100000000000004,8,14,22,19,11,8,66,2
adrien tameze,Torino,Serie-A,2024-2025,2,3,0,0.1,1,2,10,8,5,3,8,1
mehdi taremi,Inter,Serie-A,2024-2025,2,2,3,0.25,1,1,0,11,2,9,11,0
nuno tavares,Lazio,Serie-A,2024-2025,15,8,5,0.41200000000000003,14,21,21,21,3,18,44,2
loum tchaouna,Lazio,Serie-A,2024-2025,2,2,4,0.33299999999999996,3,4,4,5,1,4,14,2
jackson tchatchoua,Hellas Verona,Serie-A,2024-2025,34,13,3,0.6509999999999999,28,31,14,21,9,12,75,2
casper tengstedt,Hellas Verona,Serie-A,2024-2025,0,5,2,0.444,4,5,4,5,1,4,29,0
filippo terracciano,Milan,Serie-A,2024-2025,1,6,2,0.5,5,6,6,1,0,1,11,0
pietro terracciano,Fiorentina,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
florian thauvin,Udinese,Serie-A,2024-2025,9,8,3,0.4,10,14,7,6,0,6,10,0
malick thiaw,Milan,Serie-A,2024-2025,15,6,3,0.6,6,17,15,14,12,2,76,1
morten thorsby,Genoa,Serie-A,2024-2025,19,20,10,0.586,17,30,5,22,1,21,28,1
khephren thuram,Juventus,Serie-A,2024-2025,16,24,4,0.563,18,21,14,32,10,22,39,2
marcus thuram,Inter,Serie-A,2024-2025,7,5,6,0.214,3,10,3,16,3,13,15,0
cheikh tidiane niasse,Hellas Verona,Serie-A,2024-2025,6,12,0,0.526,10,15,17,17,4,13,17,2
rafael toloi,Atalanta,Serie-A,2024-2025,3,5,2,0.364,4,5,8,8,2,6,11,0
fikayo tomori,Milan,Serie-A,2024-2025,21,16,3,0.68,17,25,20,17,12,5,61,2
luka topalovic,Inter,Serie-A,2024-2025,0,1,0,,0,1,0,0,0,0,0,0
lorenzo tosto,Empoli,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
souleymane toure,Udinese,Serie-A,2024-2025,4,3,0,0.8,4,6,9,15,6,9,17,1
stefano turati,Monza,Serie-A,2024-2025,0,0,0,0.0,0,0,0,0,0,0,21,2
kacper urbanski,Bologna,Serie-A,2024-2025,4,0,1,0.667,4,2,2,5,1,4,5,0
kacper urbanski,Monza,Serie-A,2024-2025,1,2,2,0.5710000000000001,4,3,2,7,2,5,9,0
lautaro valenti,Parma,Serie-A,2024-2025,13,3,1,0.778,7,12,13,26,13,13,94,1
nicolas valentini,Hellas Verona,Serie-A,2024-2025,22,12,1,0.645,20,23,15,15,7,8,97,0
emanuele valeri,Parma,Serie-A,2024-2025,33,15,3,0.49200000000000005,30,31,29,31,10,21,103,4
alex valle,Como,Serie-A,2024-2025,12,12,2,0.7140000000000001,15,12,8,13,2,11,42,0
mattia valoti,Monza,Serie-A,2024-2025,3,0,0,0.0,0,3,0,2,0,2,2,0
ignace van der brempt,Como,Serie-A,2024-2025,27,10,3,0.727,24,32,17,14,5,9,34,0
devis vasquez,Empoli,Serie-A,2024-2025,0,0,0,,0,0,0,0,0,0,21,4
johan vasquez,Genoa,Serie-A,2024-2025,24,27,5,0.591,26,31,50,59,31,28,150,1
matias vecino,Lazio,Serie-A,2024-2025,3,9,1,0.222,4,7,5,9,3,6,15,0
danilo veiga,Lecce,Serie-A,2024-2025,4,4,0,0.462,6,6,4,5,0,5,14,0
renato veiga,Juventus,Serie-A,2024-2025,7,9,1,0.643,9,12,19,17,13,4,81,0
lorenzo venturino,Genoa,Serie-A,2024-2025,4,0,1,0.5,3,3,0,3,0,3,5,0
simone verdi,Como,Serie-A,2024-2025,0,1,1,0.0,0,2,0,2,0,2,2,0
samuele vignato,Monza,Serie-A,2024-2025,0,4,2,0.429,3,3,0,1,0,1,6,0
nicolas viola,Cagliari,Serie-A,2024-2025,6,7,1,0.1,1,7,3,5,0,5,5,0
mattia viti,Empoli,Serie-A,2024-2025,42,20,3,0.654,34,45,48,41,18,23,128,4
vitinha,Genoa,Serie-A,2024-2025,12,6,5,0.36700000000000005,11,8,12,14,2,12,22,0
dusan vlahovic,Juventus,Serie-A,2024-2025,0,1,3,0.2,1,2,1,7,3,4,9,3
vanja vlahovic,Atalanta,Serie-A,2024-2025,0,0,1,,0,1,0,0,0,0,0,0
nikola vlasic,Torino,Serie-A,2024-2025,11,17,9,0.4,12,19,9,15,3,12,15,0
alessandro vogliacco,Genoa,Serie-A,2024-2025,7,7,1,0.833,10,3,9,11,7,4,20,0
alessandro vogliacco,Parma,Serie-A,2024-2025,5,0,0,0.6,3,2,3,15,10,5,37,0
mergim vojvoda,Torino,Serie-A,2024-2025,5,9,4,0.5,7,10,7,13,3,10,24,1
mergim vojvoda,Como,Serie-A,2024-2025,5,4,0,0.778,7,6,3,7,4,3,18,0
stefan de vrij,Inter,Serie-A,2024-2025,12,5,1,0.75,9,12,23,19,11,8,89,0
kyle walker,Milan,Serie-A,2024-2025,12,4,1,0.765,13,9,9,9,5,4,15,1
sebastian walukiewicz,Torino,Serie-A,2024-2025,18,16,4,0.742,23,20,18,21,8,13,60,0
sebastian walukiewicz,Empoli,Serie-A,2024-2025,1,0,0,0.0,0,0,1,3,3,0,15,0
timothy weah,Juventus,Serie-A,2024-2025,15,13,8,0.56,14,19,14,25,4,21,27,2
mateusz wieteska,Cagliari,Serie-A,2024-2025,0,1,0,1.0,1,0,7,3,2,1,6,0
john yeboah,Venezia,Serie-A,2024-2025,1,3,2,0.1,1,3,4,4,0,4,2,0
kenan yldz,Juventus,Serie-A,2024-2025,13,26,15,0.563,18,30,5,25,0,25,13,3
mattia zaccagni,Lazio,Serie-A,2024-2025,13,21,4,0.5,16,27,29,19,1,18,22,2
nicola zalewski,Roma,Serie-A,2024-2025,3,2,3,0.28600000000000003,2,6,4,7,2,5,8,2
nicola zalewski,Inter,Serie-A,2024-2025,3,2,2,0.667,4,4,2,5,1,4,5,1
andrefrank zambo anguissa,Napoli,Serie-A,2024-2025,8,28,6,0.441,15,26,35,24,6,18,40,1
francesco zampano,Venezia,Serie-A,2024-2025,19,10,2,0.452,14,20,6,21,1,20,29,2
nicolo zaniolo,Fiorentina,Serie-A,2024-2025,1,2,0,0.0,0,1,0,2,1,1,2,0
nicolo zaniolo,Atalanta,Serie-A,2024-2025,0,0,0,0.0,0,0,1,0,0,0,0,0
alessandro zanoli,Genoa,Serie-A,2024-2025,11,14,4,0.435,10,20,12,20,3,17,40,0
duvan zapata,Torino,Serie-A,2024-2025,2,0,5,0.0,0,5,2,2,1,1,7,0
gabriele zappa,Cagliari,Serie-A,2024-2025,20,17,3,0.5,17,23,23,42,22,20,93,1
davide zappacosta,Atalanta,Serie-A,2024-2025,15,5,6,0.513,20,16,11,28,6,22,32,2
oier zarraga,Udinese,Serie-A,2024-2025,7,10,2,0.455,10,13,2,9,5,4,8,0
jordan zemura,Udinese,Serie-A,2024-2025,14,12,5,0.586,17,14,16,17,4,13,41,0
alessio zerbin,Venezia,Serie-A,2024-2025,30,12,9,0.5579999999999999,29,28,15,28,3,25,25,1
alessio zerbin,Napoli,Serie-A,2024-2025,2,0,0,1.0,1,1,0,0,0,0,0,0
kevin zeroli,Monza,Serie-A,2024-2025,3,3,0,0.0,0,2,2,6,1,5,11,0
kevin zeroli,Milan,Serie-A,2024-2025,0,1,0,,0,1,0,0,0,0,0,0
piotr zielinski,Inter,Serie-A,2024-2025,6,7,1,0.462,6,10,6,10,5,5,13,1
nadir zortea,Cagliari,Serie-A,2024-2025,16,12,2,0.37799999999999995,14,14,19,11,0,11,47,2
szymon zurkowski,Empoli,Serie-A,2024-2025,2,4,0,1.0,4,4,1,3,0,3,2,0
milan uric,Monza,Serie-A,2024-2025,0,1,0,0.0,0,1,2,6,0,6,17,0
milan uric,Parma,Serie-A,2024-2025,0,0,0,0.0,0,0,0,3,0,3,2,0
junior adamu,Freiburg,Bundesliga,2024-2025,3,3,3,0.273,3,3,12,14,0,14,20,0
karim adeyemi,Dortmund,Bundesliga,2024-2025,6,6,8,0.4,8,14,7,14,1,13,5,0
amine adli,Leverkusen,Bundesliga,2024-2025,4,2,9,0.364,4,9,0,11,0,11,4,0
oladapo afolayan,St. Pauli,Bundesliga,2024-2025,4,8,5,0.368,7,8,8,17,1,16,20,0
felix agu,Werder Bremen,Bundesliga,2024-2025,12,14,4,0.522,12,14,21,27,9,18,48,0
erik ahlstrand,St. Pauli,Bundesliga,2024-2025,0,0,0,,0,0,1,1,0,1,1,0
kevin akpoguma,Hoffenheim,Bundesliga,2024-2025,36,12,6,0.652,30,27,29,65,37,28,115,1
andreas albers,St. Pauli,Bundesliga,2024-2025,0,0,1,0.0,0,1,0,0,0,0,1,0
ben alexander voll,St. Pauli,Bundesliga,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
skelly alvero,Werder Bremen,Bundesliga,2024-2025,5,5,1,0.8,4,6,2,4,0,4,10,0
aurele amenda,Eint Frankfurt,Bundesliga,2024-2025,1,0,0,,0,0,2,2,2,0,11,0
nadiem amiri,Mainz 05,Bundesliga,2024-2025,13,28,9,0.413,19,23,16,19,4,15,30,2
mohamed amoura,Wolfsburg,Bundesliga,2024-2025,14,5,10,0.37799999999999995,14,22,9,42,2,40,24,0
robert andrich,Leverkusen,Bundesliga,2024-2025,8,14,2,0.5,7,12,29,16,8,8,23,0
waldemar anton,Dortmund,Bundesliga,2024-2025,18,10,6,0.7390000000000001,17,21,30,33,16,17,112,1
maximilian arnold,Wolfsburg,Bundesliga,2024-2025,13,18,3,0.455,15,20,24,21,11,10,70,2
jannfiete arp,Holstein Kiel,Bundesliga,2024-2025,5,2,6,0.308,4,10,3,6,0,6,8,1
arthur,Leverkusen,Bundesliga,2024-2025,3,9,2,0.5,5,11,9,8,0,8,29,0
noah atubolu,Freiburg,Bundesliga,2024-2025,0,0,0,,0,0,0,0,0,0,13,4
ayman azhil,Dortmund,Bundesliga,2024-2025,1,0,0,,0,1,0,0,0,0,0,0
adam aznou,Bayern Munich,Bundesliga,2024-2025,0,0,0,,0,0,0,0,0,0,1,0
aliou badara balde,Bochum,Bundesliga,2024-2025,1,0,0,,0,1,0,2,0,2,0,0
ridle baku,Wolfsburg,Bundesliga,2024-2025,9,9,5,0.42100000000000004,8,15,15,22,1,21,15,0
ridle baku,RB Leipzig,Bundesliga,2024-2025,9,13,2,0.391,9,19,9,18,2,16,45,0
samuel bamba,Bochum,Bundesliga,2024-2025,1,0,0,,0,1,0,0,0,0,0,0
noahkai banks,Augsburg,Bundesliga,2024-2025,6,4,1,0.429,3,5,5,4,1,3,28,0
scott banks,St. Pauli,Bundesliga,2024-2025,1,0,0,0.0,0,1,2,0,0,0,2,0
aymen barkok,Mainz 05,Bundesliga,2024-2025,1,1,0,1.0,1,1,2,1,1,0,0,0
michy batshuayi,Eint Frankfurt,Bundesliga,2024-2025,1,0,0,1.0,1,1,1,2,0,2,0,0
maximilian bauer,Augsburg,Bundesliga,2024-2025,5,7,2,0.643,9,8,6,10,4,6,35,1
oliver baumann,Hoffenheim,Bundesliga,2024-2025,2,0,0,0.5,2,2,0,0,0,0,15,2
christoph baumgartner,RB Leipzig,Bundesliga,2024-2025,13,19,12,0.405,17,28,12,45,9,36,24,2
ihlas bebou,Hoffenheim,Bundesliga,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
adrian beck,Heidenheim,Bundesliga,2024-2025,18,12,6,0.34299999999999997,12,17,9,31,2,29,17,0
timo becker,Holstein Kiel,Bundesliga,2024-2025,39,9,5,0.7390000000000001,34,33,17,30,17,13,110,1
hannes behrens,Hoffenheim,Bundesliga,2024-2025,0,1,0,,0,1,2,1,0,1,0,0
kevin behrens,Wolfsburg,Bundesliga,2024-2025,0,1,0,0.0,0,1,1,0,0,0,2,0
maximilian beier,Dortmund,Bundesliga,2024-2025,8,11,6,0.387,12,16,7,15,1,14,14,1
stefan bell,Mainz 05,Bundesliga,2024-2025,16,6,0,0.643,9,12,28,16,14,2,107,1
jeanuel belocian,Leverkusen,Bundesliga,2024-2025,1,0,0,1.0,1,1,0,0,0,0,2,0
laszlo benes,Union Berlin,Bundesliga,2024-2025,1,1,0,0.33299999999999996,1,2,3,5,1,4,9,0
ramy bensebaini,Dortmund,Bundesliga,2024-2025,25,18,8,0.647,33,25,33,42,9,33,86,1
mergim berisha,Hoffenheim,Bundesliga,2024-2025,1,2,0,0.0,0,3,0,2,1,1,3,0
mergim berisha,Augsburg,Bundesliga,2024-2025,0,1,0,1.0,1,0,0,2,1,1,0,0
bernardo,Bochum,Bundesliga,2024-2025,32,13,1,0.73,27,28,26,38,17,21,103,4
alexander bernhardsson,Holstein Kiel,Bundesliga,2024-2025,9,9,11,0.645,20,15,5,14,0,14,25,0
matus bero,Bochum,Bundesliga,2024-2025,33,21,11,0.483,29,35,17,37,9,28,35,1
janniklas beste,Freiburg,Bundesliga,2024-2025,0,1,1,0.14300000000000002,1,1,1,3,0,3,7,0
el bilal toure,Stuttgart,Bundesliga,2024-2025,1,1,2,1.0,3,1,0,1,0,1,1,0
tom bischof,Hoffenheim,Bundesliga,2024-2025,36,45,14,0.519,40,53,30,66,11,55,53,1
leonardo bittencourt,Werder Bremen,Bundesliga,2024-2025,15,7,3,0.33299999999999996,6,9,15,8,0,8,11,0
myron boadu,Bochum,Bundesliga,2024-2025,0,0,2,0.2,1,1,1,3,0,3,4,0
sacha boey,Bayern Munich,Bundesliga,2024-2025,6,6,8,0.722,13,5,2,6,0,6,14,0
victor boniface,Leverkusen,Bundesliga,2024-2025,0,3,2,0.75,3,4,0,1,0,1,5,0
sebastiaan bornauw,Wolfsburg,Bundesliga,2024-2025,4,4,1,0.5,4,6,12,14,12,2,36,0
carlo boukhalfa,St. Pauli,Bundesliga,2024-2025,7,17,2,0.368,7,11,12,22,3,19,25,1
julian brandt,Dortmund,Bundesliga,2024-2025,13,8,5,0.349,15,11,14,17,0,17,13,1
tim breithaupt,Augsburg,Bundesliga,2024-2025,0,1,0,0.0,0,1,2,1,0,1,0,0
maximilian breunig,Heidenheim,Bundesliga,2024-2025,1,2,1,0.5,3,3,1,9,2,7,3,0
