Player,Pos,Squad,Height,Value,Season,Competition
sirine doucoure,Centre-Forward,Lorient,1.95,500000.0,2022-2023,ligue-1
eli junior kroupi,Centre-Forward,Lorient,1.79,400000.0,2022-2023,ligue-1
alban lafont,Goalkeeper,Nantes,1.96,16000000.0,2022-2023,ligue-1
remy descamps,Goalkeeper,Nantes,1.96,700000.0,2022-2023,ligue-1
denis petric,Goalkeeper,Nantes,1.86,150000.0,2022-2023,ligue-1
joao victor,Centre-Back,Nantes,1.87,7000000.0,2022-2023,ligue-1
andrei girotto,Centre-Back,Nantes,1.86,4000000.0,2022-2023,ligue-1
jeancharles castelletto,Centre-Back,Nantes,1.86,3500000.0,2022-2023,ligue-1
nicolas pallois,Centre-Back,Nantes,1.89,900000.0,2022-2023,ligue-1
nathan zeze,Centre-Back,Nantes,1.9,400000.0,2022-2023,ligue-1
robin voisine,Centre-Back,Nantes,1.88,150000.0,2022-2023,ligue-1
junior dina ebimbe,Centre-Back,Nantes,1.93,100000.0,2022-2023,ligue-1
quentin merlin,Left-Back,Nantes,1.74,7000000.0,2022-2023,ligue-1
jaouen hadjam,Left-Back,Nantes,1.85,2000000.0,2022-2023,ligue-1
charles traore,Left-Back,Nantes,1.8,600000.0,2022-2023,ligue-1
fabien centonze,Right-Back,Nantes,1.82,4000000.0,2022-2023,ligue-1
dennis appiah,Right-Back,Nantes,1.79,1500000.0,2022-2023,ligue-1
fabio,Right-Back,Nantes,1.72,1200000.0,2022-2023,ligue-1
sebastien corchia,Right-Back,Nantes,1.76,1000000.0,2022-2023,ligue-1
mathieu acapandie,Right-Back,Nantes,1.82,,2022-2023,ligue-1
pedro chirivella,Defensive Midfield,Nantes,1.78,6000000.0,2022-2023,ligue-1
lohann doucet,Defensive Midfield,Nantes,1.8,700000.0,2022-2023,ligue-1
samuel moutoussamy,Central Midfield,Nantes,1.76,5000000.0,2022-2023,ligue-1
moussa sissoko,Central Midfield,Nantes,1.87,2500000.0,2022-2023,ligue-1
mohamed achi,Central Midfield,Nantes,1.81,300000.0,2022-2023,ligue-1
florent mollet,Attacking Midfield,Nantes,1.75,2000000.0,2022-2023,ligue-1
gor manvelyan,Attacking Midfield,Nantes,1.8,400000.0,2022-2023,ligue-1
iago,Attacking Midfield,Nantes,1.83,150000.0,2022-2023,ligue-1
samuel bamba,Attacking Midfield,Nantes,1.71,150000.0,2022-2023,ligue-1
moses simon,Left Winger,Nantes,1.68,8000000.0,2022-2023,ligue-1
marcus coco,Left Winger,Nantes,1.84,1200000.0,2022-2023,ligue-1
ludovic blas,Right Winger,Nantes,1.8,20000000.0,2022-2023,ligue-1
abdoul kader bamba,Right Winger,Nantes,1.77,900000.0,2022-2023,ligue-1
stredair appuah,Right Winger,Nantes,1.85,150000.0,2022-2023,ligue-1
andy delort,Centre-Forward,Nantes,1.81,7000000.0,2022-2023,ligue-1
mostafa mohamed,Centre-Forward,Nantes,1.85,6000000.0,2022-2023,ligue-1
evann guessand,Centre-Forward,Nantes,1.88,4500000.0,2022-2023,ligue-1
ignatius ganago,Centre-Forward,Nantes,1.76,4000000.0,2022-2023,ligue-1
joeloic affamah,Centre-Forward,Nantes,1.75,125000.0,2022-2023,ligue-1
maxime dupe,Goalkeeper,Toulouse,1.88,2500000.0,2022-2023,ligue-1
kjetil haug,Goalkeeper,Toulouse,1.87,400000.0,2022-2023,ligue-1
thomas himeur,Goalkeeper,Toulouse,1.92,150000.0,2022-2023,ligue-1
guillaume restes,Goalkeeper,Toulouse,1.88,,2022-2023,ligue-1
anthony rouault,Centre-Back,Toulouse,1.86,10000000.0,2022-2023,ligue-1
rasmus nicolaisen,Centre-Back,Toulouse,1.91,6000000.0,2022-2023,ligue-1
logan costa,Centre-Back,Toulouse,1.9,1200000.0,2022-2023,ligue-1
moussa diarra,Centre-Back,Toulouse,1.85,800000.0,2022-2023,ligue-1
kevin keben biakolo,Centre-Back,Toulouse,1.87,400000.0,2022-2023,ligue-1
christian mawissa,Centre-Back,Toulouse,1.84,250000.0,2022-2023,ligue-1
issiaga sylla,Left-Back,Toulouse,1.8,2500000.0,2022-2023,ligue-1
gabriel suazo,Left-Back,Toulouse,1.78,2500000.0,2022-2023,ligue-1
oliver zanden,Left-Back,Toulouse,1.83,1000000.0,2022-2023,ligue-1
ylies aradj,Left-Back,Toulouse,1.79,50000.0,2022-2023,ligue-1
mikkel desler,Right-Back,Toulouse,1.84,2500000.0,2022-2023,ligue-1
warren kamanzi,Right-Back,Toulouse,1.77,1200000.0,2022-2023,ligue-1
branco van den boomen,Central Midfield,Toulouse,1.88,12000000.0,2022-2023,ligue-1
stijn spierings,Central Midfield,Toulouse,1.88,6000000.0,2022-2023,ligue-1
brecht dejaegere,Central Midfield,Toulouse,1.73,1800000.0,2022-2023,ligue-1
vincent sierro,Central Midfield,Toulouse,1.85,1500000.0,2022-2023,ligue-1
theocharis tsingaras,Central Midfield,Toulouse,1.75,1200000.0,2022-2023,ligue-1
steve mounie,Central Midfield,Toulouse,1.85,400000.0,2022-2023,ligue-1
fares chaibi,Attacking Midfield,Toulouse,1.83,10000000.0,2022-2023,ligue-1
denis genreau,Attacking Midfield,Toulouse,1.75,1500000.0,2022-2023,ligue-1
naatan skytta,Attacking Midfield,Toulouse,1.74,500000.0,2022-2023,ligue-1
edhy zuliani,Attacking Midfield,Toulouse,,50000.0,2022-2023,ligue-1
veljko birmancevic,Left Winger,Toulouse,1.79,3000000.0,2022-2023,ligue-1
rafael ratao,Left Winger,Toulouse,1.77,2500000.0,2022-2023,ligue-1
junior flemmings,Left Winger,Toulouse,1.8,350000.0,2022-2023,ligue-1
zakaria aboukhlal,Right Winger,Toulouse,1.79,9000000.0,2022-2023,ligue-1
nathan ngoumou,Right Winger,Toulouse,1.85,5000000.0,2022-2023,ligue-1
thijs dallinga,Centre-Forward,Toulouse,1.9,12000000.0,2022-2023,ligue-1
rhys healey,Centre-Forward,Toulouse,1.8,2500000.0,2022-2023,ligue-1
ado onaiwu,Centre-Forward,Toulouse,1.8,1500000.0,2022-2023,ligue-1
said hamulic,Centre-Forward,Toulouse,1.86,1500000.0,2022-2023,ligue-1
yanis begraoui,Centre-Forward,Toulouse,1.79,1000000.0,2022-2023,ligue-1
bonota traore,Centre-Forward,Toulouse,1.81,50000.0,2022-2023,ligue-1
marco bizot,Goalkeeper,Brest,1.93,3500000.0,2022-2023,ligue-1
joaquin blazquez,Goalkeeper,Brest,1.93,400000.0,2022-2023,ligue-1
gregoire coudert,Goalkeeper,Brest,1.92,150000.0,2022-2023,ligue-1
lilian brassier,Centre-Back,Brest,1.86,5000000.0,2022-2023,ligue-1
brendan chardonnet,Centre-Back,Brest,1.81,5000000.0,2022-2023,ligue-1
jeankevin duverne,Centre-Back,Brest,1.86,4000000.0,2022-2023,ligue-1
achraf dari,Centre-Back,Brest,1.88,2000000.0,2022-2023,ligue-1
christophe herelle,Centre-Back,Brest,1.91,2000000.0,2022-2023,ligue-1
josue escartin,Centre-Back,Brest,1.93,150000.0,2022-2023,ligue-1
bradley locko,Left-Back,Brest,1.8,2500000.0,2022-2023,ligue-1
jere uronen,Left-Back,Brest,1.77,1000000.0,2022-2023,ligue-1
kenny lala,Right-Back,Brest,1.78,1500000.0,2022-2023,ligue-1
noah fadiga,Right-Back,Brest,1.87,1200000.0,2022-2023,ligue-1
pierre leesmelou,Defensive Midfield,Brest,1.85,4000000.0,2022-2023,ligue-1
haris belkebla,Central Midfield,Brest,1.77,3000000.0,2022-2023,ligue-1
mahdi camara,Central Midfield,Brest,1.78,3000000.0,2022-2023,ligue-1
hugo magnetti,Central Midfield,Brest,1.8,2000000.0,2022-2023,ligue-1
hianga mananga mbock,Central Midfield,Brest,1.86,1200000.0,2022-2023,ligue-1
felix lemarechal,Attacking Midfield,Brest,1.8,1000000.0,2022-2023,ligue-1
karamoko dembele,Attacking Midfield,Brest,1.67,500000.0,2022-2023,ligue-1
mathias pereira lage,Left Winger,Brest,1.8,2000000.0,2022-2023,ligue-1
youcef belaili,Left Winger,Brest,1.79,1500000.0,2022-2023,ligue-1
axel camblan,Left Winger,Brest,1.74,400000.0,2022-2023,ligue-1
franck honorat,Right Winger,Brest,1.8,10000000.0,2022-2023,ligue-1
romain del castillo,Right Winger,Brest,1.72,3000000.0,2022-2023,ligue-1
alberth elis,Right Winger,Brest,1.85,2500000.0,2022-2023,ligue-1
steve mounie,Centre-Forward,Brest,1.89,5000000.0,2022-2023,ligue-1
jeremy le douaron,Centre-Forward,Brest,1.89,4500000.0,2022-2023,ligue-1
irvin cardona,Centre-Forward,Brest,1.85,2500000.0,2022-2023,ligue-1
islam slimani,Centre-Forward,Brest,1.88,1500000.0,2022-2023,ligue-1
tairyk arconte,Centre-Forward,Brest,1.81,500000.0,2022-2023,ligue-1
remy labeau lascary,Centre-Forward,Brest,1.85,150000.0,2022-2023,ligue-1
paul bernardoni,Goalkeeper,Angers,1.93,2500000.0,2022-2023,ligue-1
yahia fofana,Goalkeeper,Angers,1.94,2000000.0,2022-2023,ligue-1
melvin zinga,Goalkeeper,Angers,1.87,100000.0,2022-2023,ligue-1
theo sainteluce,Goalkeeper,Angers,1.91,100000.0,2022-2023,ligue-1
cedric hountondji,Centre-Back,Angers,1.94,2000000.0,2022-2023,ligue-1
miha blazic,Centre-Back,Angers,1.85,1800000.0,2022-2023,ligue-1
ousmane camara,Centre-Back,Angers,1.97,1500000.0,2022-2023,ligue-1
abdoulaye bamba,Centre-Back,Angers,1.82,400000.0,2022-2023,ligue-1
josep antoni gaya,Centre-Back,Angers,1.94,50000.0,2022-2023,ligue-1
abdoulaye niakhate ndiaye,Centre-Back,Angers,,,2022-2023,ligue-1
ismael drame,Centre-Back,Angers,1.86,,2022-2023,ligue-1
abdoulaye niakhate ndiaye,Centre-Back,Angers,1.8,,2022-2023,ligue-1
souleyman doumbia,Left-Back,Angers,1.78,2500000.0,2022-2023,ligue-1
faouzi ghoulam,Left-Back,Angers,1.84,900000.0,2022-2023,ligue-1
ilyes cheti,Left-Back,Angers,1.76,400000.0,2022-2023,ligue-1
yan valery,Right-Back,Angers,1.85,2000000.0,2022-2023,ligue-1
halid sabanovic,Right-Back,Angers,1.82,700000.0,2022-2023,ligue-1
lilian raolisoa,Right-Back,Angers,1.78,200000.0,2022-2023,ligue-1
mohamed ali cho,Right-Back,Angers,1.72,100000.0,2022-2023,ligue-1
nabil bentaleb,Defensive Midfield,Angers,1.87,7000000.0,2022-2023,ligue-1
batista mendy,Defensive Midfield,Angers,1.91,3000000.0,2022-2023,ligue-1
ibrahim amadou,Defensive Midfield,Angers,1.82,1500000.0,2022-2023,ligue-1
zinedine ould khaled,Defensive Midfield,Angers,1.95,200000.0,2022-2023,ligue-1
salim akkal,Defensive Midfield,Angers,1.82,50000.0,2022-2023,ligue-1
azzedine ounahi,Central Midfield,Angers,1.82,12000000.0,2022-2023,ligue-1
antonin bobichon,Central Midfield,Angers,1.78,900000.0,2022-2023,ligue-1
waniss taibi,Central Midfield,Angers,1.84,500000.0,2022-2023,ligue-1
pierrick capelle,Central Midfield,Angers,1.81,250000.0,2022-2023,ligue-1
yassin belkhdim,Central Midfield,Angers,1.75,100000.0,2022-2023,ligue-1
himad abdelli,Attacking Midfield,Angers,1.85,2500000.0,2022-2023,ligue-1
sofiane boufal,Left Winger,Angers,1.75,8000000.0,2022-2023,ligue-1
abdallah sima,Left Winger,Angers,1.88,6000000.0,2022-2023,ligue-1
jean matteo bahoya,Left Winger,Angers,1.8,1500000.0,2022-2023,ligue-1
marin jakolis,Left Winger,Angers,1.82,600000.0,2022-2023,ligue-1
farid el melali,Left Winger,Angers,1.68,600000.0,2022-2023,ligue-1
jason mbock,Left Winger,Angers,1.79,150000.0,2022-2023,ligue-1
sada thioub,Right Winger,Angers,1.79,1200000.0,2022-2023,ligue-1
justinnoel kalumba,Right Winger,Angers,1.71,250000.0,2022-2023,ligue-1
ibrahima niane,Centre-Forward,Angers,1.87,3000000.0,2022-2023,ligue-1
adrien hunou,Centre-Forward,Angers,1.79,2500000.0,2022-2023,ligue-1
amine salama,Centre-Forward,Angers,1.92,1500000.0,2022-2023,ligue-1
lois diony,Centre-Forward,Angers,1.83,900000.0,2022-2023,ligue-1
ulrick enemeella,Centre-Forward,Angers,1.84,200000.0,2022-2023,ligue-1
guede nadje,Centre-Forward,Angers,1.84,150000.0,2022-2023,ligue-1
ionut radu,Goalkeeper,Auxerre,1.88,3500000.0,2022-2023,ligue-1
benoit costil,Goalkeeper,Auxerre,1.88,1000000.0,2022-2023,ligue-1
donovan leon,Goalkeeper,Auxerre,1.87,500000.0,2022-2023,ligue-1
theo de percin,Goalkeeper,Auxerre,1.85,150000.0,2022-2023,ligue-1
vincenzo cozzella,Goalkeeper,Auxerre,1.9,100000.0,2022-2023,ligue-1
isaak toure,Centre-Back,Auxerre,2.06,6000000.0,2022-2023,ligue-1
jubal,Centre-Back,Auxerre,1.9,2000000.0,2022-2023,ligue-1
theo pellenard,Centre-Back,Auxerre,1.84,1000000.0,2022-2023,ligue-1
julian jeanvier,Centre-Back,Auxerre,1.83,800000.0,2022-2023,ligue-1
alexandre coeff,Centre-Back,Auxerre,1.85,700000.0,2022-2023,ligue-1
denys bain,Centre-Back,Auxerre,1.81,500000.0,2022-2023,ligue-1
lamine buhanga,Centre-Back,Auxerre,1.88,100000.0,2022-2023,ligue-1
gideon mensah,Left-Back,Auxerre,1.78,2500000.0,2022-2023,ligue-1
kenjivan boto,Left-Back,Auxerre,1.83,400000.0,2022-2023,ligue-1
quentin bernard,Left-Back,Auxerre,1.84,350000.0,2022-2023,ligue-1
raphael lipinski,Left-Back,Auxerre,1.81,100000.0,2022-2023,ligue-1
akim zedadka,Right-Back,Auxerre,1.74,2500000.0,2022-2023,ligue-1
paul joly,Right-Back,Auxerre,1.82,1200000.0,2022-2023,ligue-1
brayann pereira,Right-Back,Auxerre,1.72,600000.0,2022-2023,ligue-1
elisha owusu,Defensive Midfield,Auxerre,1.82,2000000.0,2022-2023,ligue-1
birama toure,Defensive Midfield,Auxerre,1.83,1800000.0,2022-2023,ligue-1
ousmane camara,Defensive Midfield,Auxerre,1.84,150000.0,2022-2023,ligue-1
natan,Defensive Midfield,Auxerre,1.76,100000.0,2022-2023,ligue-1
hannoah massengo,Central Midfield,Auxerre,1.78,5000000.0,2022-2023,ligue-1
rayan raveloson,Central Midfield,Auxerre,1.82,1800000.0,2022-2023,ligue-1
youssouf mchangama,Central Midfield,Auxerre,1.75,900000.0,2022-2023,ligue-1
kays ruizatil,Central Midfield,Auxerre,1.77,800000.0,2022-2023,ligue-1
kevin danois,Central Midfield,Auxerre,1.83,100000.0,2022-2023,ligue-1
hamza sakhi,Attacking Midfield,Auxerre,1.76,2000000.0,2022-2023,ligue-1
mathias autret,Attacking Midfield,Auxerre,1.79,800000.0,2022-2023,ligue-1
siriki dembele,Left Winger,Auxerre,1.73,2000000.0,2022-2023,ligue-1
remy dugimont,Left Winger,Auxerre,1.82,100000.0,2022-2023,ligue-1
gauthier hein,Right Winger,Auxerre,1.7,2000000.0,2022-2023,ligue-1
gaetan perrin,Right Winger,Auxerre,1.69,1200000.0,2022-2023,ligue-1
kylian silvestre,Right Winger,Auxerre,1.83,100000.0,2022-2023,ligue-1
matthis abline,Centre-Forward,Auxerre,1.82,4500000.0,2022-2023,ligue-1
mbaye niang,Centre-Forward,Auxerre,1.88,2500000.0,2022-2023,ligue-1
lassine sinayoko,Centre-Forward,Auxerre,1.86,1200000.0,2022-2023,ligue-1
nuno da costa,Centre-Forward,Auxerre,1.84,1000000.0,2022-2023,ligue-1
gaetan charbonnier,Centre-Forward,Auxerre,1.88,500000.0,2022-2023,ligue-1
ousmane camara,Centre-Forward,Auxerre,1.76,150000.0,2022-2023,ligue-1
idjessi metsoko,Centre-Forward,Auxerre,,100000.0,2022-2023,ligue-1
gianluigi donnarumma,Goalkeeper,Paris S-G,1.96,40000000.0,2023-2024,ligue-1
arnau tenas,Goalkeeper,Paris S-G,1.85,5000000.0,2023-2024,ligue-1
keylor navas,Goalkeeper,Paris S-G,1.85,1500000.0,2023-2024,ligue-1
sergi,Goalkeeper,Paris S-G,1.96,1500000.0,2023-2024,ligue-1
alexandre letellier,Goalkeeper,Paris S-G,1.93,250000.0,2023-2024,ligue-1
louis mouquet,Goalkeeper,Paris S-G,1.87,,2023-2024,ligue-1
marquinhos,Centre-Back,Paris S-G,1.83,50000000.0,2023-2024,ligue-1
lucas beraldo,Centre-Back,Paris S-G,1.86,30000000.0,2023-2024,ligue-1
milan skriniar,Centre-Back,Paris S-G,1.88,30000000.0,2023-2024,ligue-1
presnel kimpembe,Centre-Back,Paris S-G,1.83,12000000.0,2023-2024,ligue-1
danilo pereira,Centre-Back,Paris S-G,1.88,8000000.0,2023-2024,ligue-1
joane gadou,Centre-Back,Paris S-G,1.95,500000.0,2023-2024,ligue-1
nuno mendes,Left-Back,Paris S-G,1.8,55000000.0,2023-2024,ligue-1
lucas hernandez,Left-Back,Paris S-G,1.84,40000000.0,2023-2024,ligue-1
layvin kurzawa,Left-Back,Paris S-G,1.82,1800000.0,2023-2024,ligue-1
serif nhaga,Left-Back,Paris S-G,1.76,,2023-2024,ligue-1
achraf hakimi,Right-Back,Paris S-G,1.81,60000000.0,2023-2024,ligue-1
nordi mukiele,Right-Back,Paris S-G,1.87,10000000.0,2023-2024,ligue-1
yoram zague,Right-Back,Paris S-G,1.68,2500000.0,2023-2024,ligue-1
manuel ugarte ribeiro,Defensive Midfield,Paris S-G,1.82,45000000.0,2023-2024,ligue-1
warren zaireemery,Central Midfield,Paris S-G,1.78,60000000.0,2023-2024,ligue-1
vitinha,Central Midfield,Paris S-G,1.72,50000000.0,2023-2024,ligue-1
fabian ruiz pena,Central Midfield,Paris S-G,1.89,30000000.0,2023-2024,ligue-1
carlos soler,Central Midfield,Paris S-G,1.8,20000000.0,2023-2024,ligue-1
senny mayulu,Central Midfield,Paris S-G,1.83,5000000.0,2023-2024,ligue-1
cher ndour,Central Midfield,Paris S-G,1.9,4000000.0,2023-2024,ligue-1
ethan mbappe,Central Midfield,Paris S-G,1.8,1500000.0,2023-2024,ligue-1
marco asensio,Attacking Midfield,Paris S-G,1.82,20000000.0,2023-2024,ligue-1
bradley barcola,Left Winger,Paris S-G,1.82,50000000.0,2023-2024,ligue-1
ismael gharbi,Left Winger,Paris S-G,1.73,7500000.0,2023-2024,ligue-1
ousmane dembele,Right Winger,Paris S-G,1.78,60000000.0,2023-2024,ligue-1
lee kangin,Right Winger,Paris S-G,1.74,25000000.0,2023-2024,ligue-1
kylian mbappe,Centre-Forward,Paris S-G,1.78,180000000.0,2023-2024,ligue-1
goncalo ramos,Centre-Forward,Paris S-G,1.85,50000000.0,2023-2024,ligue-1
randal kolo muani,Centre-Forward,Paris S-G,1.87,45000000.0,2023-2024,ligue-1
hugo ekitike,Centre-Forward,Paris S-G,1.9,20000000.0,2023-2024,ligue-1
radosaw majecki,Goalkeeper,Monaco,1.93,5000000.0,2023-2024,ligue-1
philipp kohn,Goalkeeper,Monaco,1.9,5000000.0,2023-2024,ligue-1
yann aurel bisseck,Goalkeeper,Monaco,1.94,200000.0,2023-2024,ligue-1
wilfried singo,Centre-Back,Monaco,1.9,25000000.0,2023-2024,ligue-1
mohammed salisu,Centre-Back,Monaco,1.88,15000000.0,2023-2024,ligue-1
guillermo maripan,Centre-Back,Monaco,1.93,10000000.0,2023-2024,ligue-1
thilo kehrer,Centre-Back,Monaco,1.86,10000000.0,2023-2024,ligue-1
chrislain matsima,Centre-Back,Monaco,1.93,7000000.0,2023-2024,ligue-1
ritchy valme,Centre-Back,Monaco,,200000.0,2023-2024,ligue-1
henrique,Left-Back,Monaco,1.78,20000000.0,2023-2024,ligue-1
ismail jakobs,Left-Back,Monaco,1.84,8000000.0,2023-2024,ligue-1
kassoum ouattara,Left-Back,Monaco,1.76,8000000.0,2023-2024,ligue-1
antonin cartillier,Left-Back,Monaco,1.76,200000.0,2023-2024,ligue-1
vanderson,Right-Back,Monaco,1.73,20000000.0,2023-2024,ligue-1
ruben aguilar,Right-Back,Monaco,1.72,5000000.0,2023-2024,ligue-1
nazim babai,Right-Back,Monaco,1.71,100000.0,2023-2024,ligue-1
aurelien platret,Right-Back,Monaco,1.77,100000.0,2023-2024,ligue-1
youssouf fofana,Defensive Midfield,Monaco,1.85,30000000.0,2023-2024,ligue-1
denis zakaria,Defensive Midfield,Monaco,1.9,25000000.0,2023-2024,ligue-1
mohamed camara,Defensive Midfield,Monaco,1.73,20000000.0,2023-2024,ligue-1
soungoutou magassa,Defensive Midfield,Monaco,1.9,8000000.0,2023-2024,ligue-1
eliot matazo,Central Midfield,Monaco,1.7,5000000.0,2023-2024,ligue-1
edan diop,Central Midfield,Monaco,1.85,2000000.0,2023-2024,ligue-1
mamadou coulibaly,Central Midfield,Monaco,,300000.0,2023-2024,ligue-1
mayssam benama,Central Midfield,Monaco,1.77,150000.0,2023-2024,ligue-1
aleksandr golovin,Attacking Midfield,Monaco,1.78,30000000.0,2023-2024,ligue-1
felix lemarechal,Attacking Midfield,Monaco,1.8,5000000.0,2023-2024,ligue-1
kevin volland,Attacking Midfield,Monaco,1.79,4000000.0,2023-2024,ligue-1
saimon bouabre,Attacking Midfield,Monaco,1.74,200000.0,2023-2024,ligue-1
takumi minamino,Left Winger,Monaco,1.72,20000000.0,2023-2024,ligue-1
eliesse ben seghir,Left Winger,Monaco,1.78,15000000.0,2023-2024,ligue-1
lucas michal,Left Winger,Monaco,,100000.0,2023-2024,ligue-1
maghnes akliouche,Right Winger,Monaco,1.83,25000000.0,2023-2024,ligue-1
krepin diatta,Right Winger,Monaco,1.75,12000000.0,2023-2024,ligue-1
gelson martins,Right Winger,Monaco,1.73,2500000.0,2023-2024,ligue-1
malamine efekele,Right Winger,Monaco,1.8,500000.0,2023-2024,ligue-1
folarin balogun,Centre-Forward,Monaco,1.78,30000000.0,2023-2024,ligue-1
breel embolo,Centre-Forward,Monaco,1.87,12000000.0,2023-2024,ligue-1
wissam ben yedder,Centre-Forward,Monaco,1.7,8000000.0,2023-2024,ligue-1
myron boadu,Centre-Forward,Monaco,1.81,5000000.0,2023-2024,ligue-1
gauthier gallon,Goalkeeper,Stade Rennais FC,1.87,1200000.0,2023-2024,ligue-1
steve mandanda,Goalkeeper,Stade Rennais FC,1.87,800000.0,2023-2024,ligue-1
geoffrey lembet,Goalkeeper,Stade Rennais FC,1.86,150000.0,2023-2024,ligue-1
yann aurel bisseck,Goalkeeper,Stade Rennais FC,,,2023-2024,ligue-1
arthur theate,Centre-Back,Stade Rennais FC,1.85,20000000.0,2023-2024,ligue-1
jeanuel belocian,Centre-Back,Stade Rennais FC,1.86,10000000.0,2023-2024,ligue-1
alidu seidu,Centre-Back,Stade Rennais FC,1.73,9000000.0,2023-2024,ligue-1
warmed omari,Centre-Back,Stade Rennais FC,1.88,8000000.0,2023-2024,ligue-1
christopher wooh,Centre-Back,Stade Rennais FC,1.91,6000000.0,2023-2024,ligue-1
mohamed amoura,Centre-Back,Stade Rennais FC,1.9,600000.0,2023-2024,ligue-1
jeremy jacquet,Centre-Back,Stade Rennais FC,1.9,500000.0,2023-2024,ligue-1
adrien truffert,Left-Back,Stade Rennais FC,1.76,18000000.0,2023-2024,ligue-1
birger meling,Left-Back,Stade Rennais FC,1.73,3500000.0,2023-2024,ligue-1
mahamadou nagida,Left-Back,Stade Rennais FC,1.76,500000.0,2023-2024,ligue-1
lorenz assignon,Right-Back,Stade Rennais FC,1.81,10000000.0,2023-2024,ligue-1
guela doue,Right-Back,Stade Rennais FC,1.87,7000000.0,2023-2024,ligue-1
abdoul kader bamba,Right-Back,Stade Rennais FC,1.85,,2023-2024,ligue-1
azor matusiwa,Defensive Midfield,Stade Rennais FC,1.73,12000000.0,2023-2024,ligue-1
baptiste santamaria,Defensive Midfield,Stade Rennais FC,1.83,10000000.0,2023-2024,ligue-1
nemanja matic,Defensive Midfield,Stade Rennais FC,1.94,3000000.0,2023-2024,ligue-1
benjamin bourigeaud,Central Midfield,Stade Rennais FC,1.78,18000000.0,2023-2024,ligue-1
enzo le fee,Central Midfield,Stade Rennais FC,1.73,18000000.0,2023-2024,ligue-1
flavien tait,Central Midfield,Stade Rennais FC,1.76,2000000.0,2023-2024,ligue-1
djaoui cisse,Central Midfield,Stade Rennais FC,1.88,100000.0,2023-2024,ligue-1
lovro majer,Attacking Midfield,Stade Rennais FC,1.78,20000000.0,2023-2024,ligue-1
jeremy doku,Left Winger,Stade Rennais FC,1.73,65000000.0,2023-2024,ligue-1
martin terrier,Left Winger,Stade Rennais FC,1.84,20000000.0,2023-2024,ligue-1
ibrahim salah,Left Winger,Stade Rennais FC,1.86,4000000.0,2023-2024,ligue-1
desire doue,Right Winger,Stade Rennais FC,1.81,30000000.0,2023-2024,ligue-1
ludovic blas,Right Winger,Stade Rennais FC,1.8,15000000.0,2023-2024,ligue-1
fabian rieder,Right Winger,Stade Rennais FC,1.79,8000000.0,2023-2024,ligue-1
amine gouiri,Centre-Forward,Stade Rennais FC,1.81,25000000.0,2023-2024,ligue-1
arnaud kalimuendo,Centre-Forward,Stade Rennais FC,1.75,20000000.0,2023-2024,ligue-1
matthis abline,Centre-Forward,Stade Rennais FC,1.82,6000000.0,2023-2024,ligue-1
bertug yldrm,Centre-Forward,Stade Rennais FC,1.91,3500000.0,2023-2024,ligue-1
mathis lambourde,Centre-Forward,Stade Rennais FC,1.79,500000.0,2023-2024,ligue-1
lucas chevalier,Goalkeeper,Lille,1.89,25000000.0,2023-2024,ligue-1
lisandru olmeta,Goalkeeper,Lille,1.9,200000.0,2023-2024,ligue-1
vito mannone,Goalkeeper,Lille,1.88,200000.0,2023-2024,ligue-1
adam jakubech,Goalkeeper,Lille,1.88,200000.0,2023-2024,ligue-1
tom negrel,Goalkeeper,Lille,1.92,,2023-2024,ligue-1
mohamedamine ezzarhouni,Goalkeeper,Lille,1.93,,2023-2024,ligue-1
leny yoro,Centre-Back,Lille,1.9,50000000.0,2023-2024,ligue-1
bafode diakite,Centre-Back,Lille,1.84,18000000.0,2023-2024,ligue-1
tiago djalo,Centre-Back,Lille,1.9,12000000.0,2023-2024,ligue-1
alex sandro,Centre-Back,Lille,1.91,8000000.0,2023-2024,ligue-1
samuel umtiti,Centre-Back,Lille,1.82,2500000.0,2023-2024,ligue-1
rafael fernandes,Centre-Back,Lille,1.91,1500000.0,2023-2024,ligue-1
ousmane toure,Centre-Back,Lille,1.87,50000.0,2023-2024,ligue-1
gabriel gudmundsson,Left-Back,Lille,1.8,5000000.0,2023-2024,ligue-1
ismaily,Left-Back,Lille,1.77,1800000.0,2023-2024,ligue-1
vincent burlet,Left-Back,Lille,1.8,,2023-2024,ligue-1
tiago santos,Right-Back,Lille,1.75,15000000.0,2023-2024,ligue-1
akim zedadka,Right-Back,Lille,1.74,2000000.0,2023-2024,ligue-1
carlos baleba,Defensive Midfield,Lille,1.79,22000000.0,2023-2024,ligue-1
nabil bentaleb,Defensive Midfield,Lille,1.87,10000000.0,2023-2024,ligue-1
benjamin andre,Defensive Midfield,Lille,1.8,8000000.0,2023-2024,ligue-1
ignacio miramon,Defensive Midfield,Lille,1.73,2500000.0,2023-2024,ligue-1
lilian baret,Defensive Midfield,Lille,,,2023-2024,ligue-1
ayyoub bouaddi,Central Midfield,Lille,1.86,6000000.0,2023-2024,ligue-1
angel gomes,Attacking Midfield,Lille,1.68,25000000.0,2023-2024,ligue-1
yusuf yazc,Attacking Midfield,Lille,1.83,10000000.0,2023-2024,ligue-1
hakon arnar haraldsson,Attacking Midfield,Lille,1.78,9000000.0,2023-2024,ligue-1
remy cabella,Attacking Midfield,Lille,1.72,3500000.0,2023-2024,ligue-1
