Player,Squad,Liga,Season,Fls,Off,Crosses,Recov,Aerialwon%
christos mandas,lazio,Serie-A,2024-2025,0,0,0,18,0.857
rolando mandragora,fiorentina,Serie-A,2024-2025,21,2,40,61,0.467
alberto manzoni,atalanta,Serie-A,2024-2025,1,0,0,0,1.0
alessandro marcandalli,genoa,Serie-A,2024-2025,0,0,0,3,1.0
alessandro marcandalli,venezia,Serie-A,2024-2025,9,0,0,16,0.5
filip marchwinski,lecce,Serie-A,2024-2025,0,0,0,1,
pablo mari,monza,Serie-A,2024-2025,27,0,1,59,0.6559999999999999
pablo mari,fiorentina,Serie-A,2024-2025,14,0,0,39,0.721
luca marianucci,empoli,Serie-A,2024-2025,11,0,7,43,0.45899999999999996
mirko maric,monza,Serie-A,2024-2025,2,0,2,4,0.33299999999999996
mirko maric,venezia,Serie-A,2024-2025,3,3,3,11,0.371
rafa marin,napoli,Serie-A,2024-2025,2,0,0,4,0.5
razvan marin,cagliari,Serie-A,2024-2025,25,0,77,70,0.34600000000000003
guillermo maripan,torino,Serie-A,2024-2025,29,1,2,90,0.605
aaron martin,genoa,Serie-A,2024-2025,38,4,256,146,0.377
josep martinez,inter,Serie-A,2024-2025,0,0,0,4,1.0
lautaro martinez,inter,Serie-A,2024-2025,41,22,13,73,0.479
lucas martinez quarta,fiorentina,Serie-A,2024-2025,8,0,0,13,0.545
kevin martins,monza,Serie-A,2024-2025,3,0,6,12,0.667
adam marusic,lazio,Serie-A,2024-2025,20,2,54,83,0.527
adam masina,torino,Serie-A,2024-2025,23,2,14,88,0.742
patrizio masini,genoa,Serie-A,2024-2025,36,0,26,87,0.5379999999999999
alan matturro,genoa,Serie-A,2024-2025,10,2,8,26,0.5
andrea mazza,monza,Serie-A,2024-2025,0,0,0,0,
luca mazzitelli,como,Serie-A,2024-2025,9,0,12,14,0.25
pasquale mazzocchi,napoli,Serie-A,2024-2025,9,1,13,31,0.385
samuel mbangula,juventus,Serie-A,2024-2025,6,0,17,33,0.222
weston mckennie,juventus,Serie-A,2024-2025,32,1,19,104,0.5379999999999999
scott mctominay,napoli,Serie-A,2024-2025,45,5,11,143,0.569
filippo melegoni,genoa,Serie-A,2024-2025,0,0,2,2,1.0
alex meret,napoli,Serie-A,2024-2025,1,0,0,61,1.0
junior messias,genoa,Serie-A,2024-2025,8,0,22,39,0.35
valentin mihaila,parma,Serie-A,2024-2025,17,1,33,39,0.325
vanja milinkovicsavic,torino,Serie-A,2024-2025,1,0,0,51,0.846
yerry mina,cagliari,Serie-A,2024-2025,40,2,1,158,0.653
juan miranda,bologna,Serie-A,2024-2025,26,2,211,97,0.522
fabio miretti,genoa,Serie-A,2024-2025,23,2,61,85,0.324
henrikh mkhitaryan,inter,Serie-A,2024-2025,33,5,24,131,0.639
rui modesto,udinese,Serie-A,2024-2025,10,1,26,26,0.41700000000000004
lorenzo montipo,hellas verona,Serie-A,2024-2025,0,0,0,28,0.875
alvaro morata,milan,Serie-A,2024-2025,25,11,13,31,0.41200000000000003
alberto moreno,como,Serie-A,2024-2025,17,1,49,74,0.355
matias moreno,fiorentina,Serie-A,2024-2025,4,0,2,5,0.429
tete morente,lecce,Serie-A,2024-2025,26,0,56,104,0.617
nikola moro,bologna,Serie-A,2024-2025,22,0,33,73,0.515
daniel mosquera,hellas verona,Serie-A,2024-2025,44,8,2,54,0.47
dany mota,monza,Serie-A,2024-2025,30,7,38,61,0.45799999999999996
bob murphy omoregbe,milan,Serie-A,2024-2025,1,0,1,0,
yunus musah,milan,Serie-A,2024-2025,36,1,24,60,0.364
juan musso,atalanta,Serie-A,2024-2025,0,0,0,1,
kingstone mutandwa,cagliari,Serie-A,2024-2025,7,0,1,6,0.429
obite ndicka,roma,Serie-A,2024-2025,37,1,0,134,0.555
konan ndri,lecce,Serie-A,2024-2025,7,0,13,7,0.25
michel ndary adopo,cagliari,Serie-A,2024-2025,29,0,8,135,0.547
cher ndour,fiorentina,Serie-A,2024-2025,6,0,7,20,0.5
dan ndoye,bologna,Serie-A,2024-2025,23,13,44,89,0.4
victor nelsson,roma,Serie-A,2024-2025,2,0,0,4,0.778
david neres,napoli,Serie-A,2024-2025,14,4,92,52,0.231
cyril ngonge,napoli,Serie-A,2024-2025,8,1,11,8,0.4
cheikh niasse,hellas verona,Serie-A,2024-2025,11,0,2,26,0.475
hans nicolussi caviglia,venezia,Serie-A,2024-2025,50,0,72,147,0.54
oliver nielsen,lazio,Serie-A,2024-2025,2,1,0,1,0.0
alieu njie,torino,Serie-A,2024-2025,12,2,6,12,0.414
brooke nortoncuffy,genoa,Serie-A,2024-2025,7,0,12,26,0.429
tijjani noslin,lazio,Serie-A,2024-2025,21,1,15,22,0.48200000000000004
adam obert,cagliari,Serie-A,2024-2025,22,0,11,59,0.532
jens odgaard,bologna,Serie-A,2024-2025,42,4,24,70,0.41
noah okafor,milan,Serie-A,2024-2025,6,1,13,8,0.28600000000000003
noah okafor,napoli,Serie-A,2024-2025,2,0,3,3,0.5
yllan okou,hellas verona,Serie-A,2024-2025,0,0,0,0,
maduka okoye,udinese,Serie-A,2024-2025,0,0,0,51,1.0
mathias olivera,napoli,Serie-A,2024-2025,28,2,22,93,0.532
jean onana,genoa,Serie-A,2024-2025,12,0,1,13,0.375
jacob ondrejka,parma,Serie-A,2024-2025,1,0,16,18,0.0
gaetano oristanio,venezia,Serie-A,2024-2025,50,11,59,84,0.26899999999999996
riccardo orsolini,bologna,Serie-A,2024-2025,27,12,70,65,0.5479999999999999
yordan osorio,parma,Serie-A,2024-2025,5,0,0,6,0.667
sebastian otoa,genoa,Serie-A,2024-2025,5,0,0,5,0.667
remi oudin,lecce,Serie-A,2024-2025,2,0,23,18,0.5
cheick oumar conde,venezia,Serie-A,2024-2025,5,0,0,13,0.7
daniel oyegoke,hellas verona,Serie-A,2024-2025,2,0,4,5,0.0
daniele padelli,udinese,Serie-A,2024-2025,0,0,0,0,
simone pafundi,udinese,Serie-A,2024-2025,1,0,14,3,0.0
tomas palacios,monza,Serie-A,2024-2025,2,1,1,29,0.6
tomas palacios,inter,Serie-A,2024-2025,0,0,0,2,
alberto paleari,torino,Serie-A,2024-2025,0,0,0,2,
marco palestra,atalanta,Serie-A,2024-2025,1,1,12,7,0.5
matteo palma,udinese,Serie-A,2024-2025,1,0,0,1,1.0
leandro paredes,roma,Serie-A,2024-2025,15,0,57,83,0.818
fabiano parisi,fiorentina,Serie-A,2024-2025,17,0,14,64,0.433
mario pasalic,atalanta,Serie-A,2024-2025,19,2,11,112,0.508
patric,lazio,Serie-A,2024-2025,5,0,2,29,0.5379999999999999
rui patricio,atalanta,Serie-A,2024-2025,0,0,0,7,1.0
benjamin pavard,inter,Serie-A,2024-2025,18,2,11,46,0.556
strahinja pavlovic,milan,Serie-A,2024-2025,20,2,10,67,0.682
leonardo pavoletti,cagliari,Serie-A,2024-2025,25,7,0,9,0.56
martin payero,udinese,Serie-A,2024-2025,35,0,39,75,0.512
nicolas paz,como,Serie-A,2024-2025,47,2,41,118,0.574
marcus pedersen,torino,Serie-A,2024-2025,16,4,56,43,0.24
pedro,lazio,Serie-A,2024-2025,17,1,65,59,0.14300000000000002
pietro pellegri,empoli,Serie-A,2024-2025,10,1,3,15,0.13
lorenzo pellegrini,roma,Serie-A,2024-2025,26,4,49,61,0.33299999999999996
luca pellegrini,lazio,Serie-A,2024-2025,18,0,89,41,0.5329999999999999
mateo pellegrino,parma,Serie-A,2024-2025,27,0,4,20,0.527
andy pelmard,lecce,Serie-A,2024-2025,2,0,0,4,0.0
sergiu perciun,torino,Serie-A,2024-2025,3,0,5,10,0.0
pedro pereira,monza,Serie-A,2024-2025,48,0,57,88,0.40299999999999997
gaston pereiro,genoa,Serie-A,2024-2025,0,0,1,0,0.5
kike perez,venezia,Serie-A,2024-2025,31,1,49,71,0.467
nehuen perez,udinese,Serie-A,2024-2025,3,0,0,6,0.75
simone perilli,hellas verona,Serie-A,2024-2025,0,0,0,1,1.0
mattia perin,juventus,Serie-A,2024-2025,0,0,0,6,1.0
maximo perrone,como,Serie-A,2024-2025,26,0,4,96,0.44
matteo pessina,monza,Serie-A,2024-2025,5,0,6,58,0.556
andrea petagna,monza,Serie-A,2024-2025,6,4,1,7,0.292
giuseppe pezzella,empoli,Serie-A,2024-2025,49,6,178,88,0.655
roberto piccoli,cagliari,Serie-A,2024-2025,60,23,8,54,0.428
nicholas pierini,venezia,Serie-A,2024-2025,1,0,3,2,0.25
santiago pierotti,lecce,Serie-A,2024-2025,55,12,17,111,0.445
balthazar pierret,lecce,Serie-A,2024-2025,34,0,9,93,0.45
andrea pinamonti,genoa,Serie-A,2024-2025,21,16,17,53,0.428
nicola pintus,cagliari,Serie-A,2024-2025,0,0,0,0,
niccolo pisilli,roma,Serie-A,2024-2025,19,1,10,58,0.125
damian pizarro,udinese,Serie-A,2024-2025,0,0,0,0,0.0
semuel pizzignacco,monza,Serie-A,2024-2025,0,0,0,7,1.0
tommaso pobega,bologna,Serie-A,2024-2025,33,0,8,45,0.467
joel pohjanpalo,venezia,Serie-A,2024-2025,12,10,3,20,0.43799999999999994
matteo politano,napoli,Serie-A,2024-2025,14,6,229,95,0.231
marin pongracic,fiorentina,Serie-A,2024-2025,26,0,1,73,0.6940000000000001
stefan posch,bologna,Serie-A,2024-2025,16,1,18,43,0.619
stefan posch,atalanta,Serie-A,2024-2025,11,0,5,22,0.4
matteo prati,cagliari,Serie-A,2024-2025,8,0,5,24,0.14300000000000002
ivan provedel,lazio,Serie-A,2024-2025,0,0,0,44,0.875
diego pugno,juventus,Serie-A,2024-2025,0,0,0,1,0.0
christian pulisic,milan,Serie-A,2024-2025,20,3,119,94,0.20800000000000002
ionut radu,venezia,Serie-A,2024-2025,0,0,0,20,1.0
hamza rafia,lecce,Serie-A,2024-2025,26,0,45,62,0.278
antonio raimondo,venezia,Serie-A,2024-2025,2,1,1,4,0.14300000000000002
ylber ramadani,lecce,Serie-A,2024-2025,18,0,6,117,0.375
luca ranieri,fiorentina,Serie-A,2024-2025,25,1,9,95,0.462
giacomo raspadori,napoli,Serie-A,2024-2025,12,1,67,43,0.313
federico ravaglia,bologna,Serie-A,2024-2025,0,0,0,16,1.0
ante rebic,lecce,Serie-A,2024-2025,19,7,32,33,0.42200000000000004
tijjani reijnders,milan,Serie-A,2024-2025,28,2,46,125,0.25
pepe reina,como,Serie-A,2024-2025,1,0,0,11,1.0
devyne rensch,roma,Serie-A,2024-2025,1,1,11,13,0.588
mateo retegui,atalanta,Serie-A,2024-2025,32,6,15,69,0.429
samuele ricci,torino,Serie-A,2024-2025,38,0,30,130,0.483
amir richardson,fiorentina,Serie-A,2024-2025,31,1,5,51,0.5429999999999999
sergi roberto,como,Serie-A,2024-2025,7,0,6,48,0.43799999999999994
alessio romagnoli,lazio,Serie-A,2024-2025,29,2,0,96,0.6409999999999999
marten de roon,atalanta,Serie-A,2024-2025,48,1,28,140,0.613
jonas rouhi,juventus,Serie-A,2024-2025,4,0,3,15,0.0
nicolo rovella,lazio,Serie-A,2024-2025,43,2,37,154,0.36700000000000005
amir rrahmani,napoli,Serie-A,2024-2025,42,0,1,135,0.693
tommaso rubino,fiorentina,Serie-A,2024-2025,1,0,0,2,
matteo ruggeri,atalanta,Serie-A,2024-2025,12,2,82,124,0.605
stefano sabelli,genoa,Serie-A,2024-2025,25,0,60,92,0.381
alexis saelemaekers,roma,Serie-A,2024-2025,13,0,53,75,0.727
alexis saelemaekers,milan,Serie-A,2024-2025,0,0,10,4,
richie sagrado,venezia,Serie-A,2024-2025,2,0,0,6,1.0
marco sala,como,Serie-A,2024-2025,5,0,9,11,0.33299999999999996
marco sala,lecce,Serie-A,2024-2025,1,0,8,1,0.0
anass salaheddine,roma,Serie-A,2024-2025,2,0,6,6,0.0
lazar samardzic,atalanta,Serie-A,2024-2025,19,1,60,50,0.14800000000000002
junior sambia,empoli,Serie-A,2024-2025,6,0,28,18,0.5
antonio sanabria,torino,Serie-A,2024-2025,16,1,0,24,0.31
alexis sanchez,udinese,Serie-A,2024-2025,4,4,8,17,0.14300000000000002
nicola sansone,lecce,Serie-A,2024-2025,0,1,4,1,0.0
amin sarr,hellas verona,Serie-A,2024-2025,47,13,7,42,0.41700000000000004
razvan sava,udinese,Serie-A,2024-2025,1,0,0,13,0.0
nicolo savona,juventus,Serie-A,2024-2025,13,1,34,72,0.33299999999999996
saba sazonov,torino,Serie-A,2024-2025,0,0,0,0,
giorgio scalvini,atalanta,Serie-A,2024-2025,7,0,0,13,0.5710000000000001
gianluca scamacca,atalanta,Serie-A,2024-2025,0,0,0,0,
joel schingtienne,venezia,Serie-A,2024-2025,7,0,0,49,0.222
simone scuffet,cagliari,Serie-A,2024-2025,0,0,0,17,0.75
simone scuffet,napoli,Serie-A,2024-2025,0,0,0,0,1.0
jacopo seghetti,empoli,Serie-A,2024-2025,0,0,0,0,
stefano sensi,monza,Serie-A,2024-2025,3,0,12,16,0.4
suat serdar,hellas verona,Serie-A,2024-2025,33,0,9,74,0.5
stephan el shaarawy,roma,Serie-A,2024-2025,7,5,27,48,0.20800000000000002
alen sherri,cagliari,Serie-A,2024-2025,0,0,0,15,
eldor shomurodov,roma,Serie-A,2024-2025,14,3,6,36,0.406
benjamin siegrist,genoa,Serie-A,2024-2025,0,0,0,2,
marco silvestri,empoli,Serie-A,2024-2025,0,0,0,6,1.0
giovanni simeone,napoli,Serie-A,2024-2025,7,2,3,25,0.19
ukasz skorupski,bologna,Serie-A,2024-2025,1,0,0,47,0.667
ivan smolcic,como,Serie-A,2024-2025,11,0,4,27,0.524
simon sohm,parma,Serie-A,2024-2025,19,1,15,127,0.5
ola solbakken,empoli,Serie-A,2024-2025,8,2,7,19,0.321
oumar solet,udinese,Serie-A,2024-2025,17,0,9,92,0.5
daniele sommariva,genoa,Serie-A,2024-2025,0,0,0,0,1.0
yann sommer,inter,Serie-A,2024-2025,0,0,0,46,1.0
borna sosa,torino,Serie-A,2024-2025,12,1,51,53,0.457
riccardo sottil,fiorentina,Serie-A,2024-2025,7,1,41,44,0.308
riccardo sottil,milan,Serie-A,2024-2025,1,0,9,5,1.0
matias soule,roma,Serie-A,2024-2025,12,1,88,105,0.37
leonardo spinazzola,napoli,Serie-A,2024-2025,6,1,65,62,0.5
marco sportiello,milan,Serie-A,2024-2025,0,0,0,1,
filip stankovic,venezia,Serie-A,2024-2025,0,0,0,15,1.0
petar stojanovic,empoli,Serie-A,2024-2025,0,0,0,1,
gabriel strefezza,como,Serie-A,2024-2025,46,2,123,108,0.294
ibrahim sulemana,atalanta,Serie-A,2024-2025,2,0,0,13,0.6920000000000001
tomas suslov,hellas verona,Serie-A,2024-2025,54,2,49,88,0.16699999999999998
zion suzuki,parma,Serie-A,2024-2025,3,0,0,44,0.929
marin sverko,venezia,Serie-A,2024-2025,9,0,2,44,0.5
mile svilar,roma,Serie-A,2024-2025,0,0,0,53,0.857
michael svoboda,venezia,Serie-A,2024-2025,7,0,2,71,0.556
adrien tameze,torino,Serie-A,2024-2025,8,0,9,25,0.579
mehdi taremi,inter,Serie-A,2024-2025,9,6,1,29,0.442
nuno tavares,lazio,Serie-A,2024-2025,18,1,126,104,0.5
loum tchaouna,lazio,Serie-A,2024-2025,10,0,32,18,0.161
jackson tchatchoua,hellas verona,Serie-A,2024-2025,26,8,118,121,0.469
casper tengstedt,hellas verona,Serie-A,2024-2025,6,6,10,37,0.247
filippo terracciano,milan,Serie-A,2024-2025,11,1,3,21,0.667
pietro terracciano,fiorentina,Serie-A,2024-2025,0,0,0,4,
florian thauvin,udinese,Serie-A,2024-2025,10,3,168,68,0.33299999999999996
malick thiaw,milan,Serie-A,2024-2025,24,1,3,65,0.645
morten thorsby,genoa,Serie-A,2024-2025,53,9,9,51,0.519
khephren thuram,juventus,Serie-A,2024-2025,36,0,13,110,0.491
marcus thuram,inter,Serie-A,2024-2025,30,13,13,71,0.57
rafael toloi,atalanta,Serie-A,2024-2025,6,0,2,33,0.9
fikayo tomori,milan,Serie-A,2024-2025,10,0,6,60,0.483
luka topalovic,inter,Serie-A,2024-2025,0,0,0,0,
lorenzo tosto,empoli,Serie-A,2024-2025,0,0,0,0,
souleymane toure,udinese,Serie-A,2024-2025,15,1,6,23,0.583
stefano turati,monza,Serie-A,2024-2025,0,0,0,32,0.75
kacper urbanski,bologna,Serie-A,2024-2025,5,0,8,16,0.2
kacper urbanski,monza,Serie-A,2024-2025,8,0,4,23,0.316
lautaro valenti,parma,Serie-A,2024-2025,24,0,2,48,0.5329999999999999
nicolas valentini,hellas verona,Serie-A,2024-2025,22,0,5,43,0.794
emanuele valeri,parma,Serie-A,2024-2025,28,0,129,124,0.5
alex valle,como,Serie-A,2024-2025,14,1,16,51,0.28600000000000003
mattia valoti,monza,Serie-A,2024-2025,2,0,0,3,0.0
ignace van der brempt,como,Serie-A,2024-2025,21,0,20,59,0.545
devis vasquez,empoli,Serie-A,2024-2025,1,0,0,43,0.889
johan vasquez,genoa,Serie-A,2024-2025,31,1,7,122,0.5539999999999999
matias vecino,lazio,Serie-A,2024-2025,20,0,2,29,0.517
danilo veiga,lecce,Serie-A,2024-2025,6,0,17,19,0.313
renato veiga,juventus,Serie-A,2024-2025,9,1,0,38,0.711
lorenzo venturino,genoa,Serie-A,2024-2025,3,0,10,8,0.5
simone verdi,como,Serie-A,2024-2025,1,0,14,5,
samuele vignato,monza,Serie-A,2024-2025,3,1,14,12,0.278
nicolas viola,cagliari,Serie-A,2024-2025,20,8,79,52,0.467
mattia viti,empoli,Serie-A,2024-2025,30,1,0,97,0.54
vitinha,genoa,Serie-A,2024-2025,23,8,45,53,0.525
dusan vlahovic,juventus,Serie-A,2024-2025,27,12,9,36,0.48100000000000004
vanja vlahovic,atalanta,Serie-A,2024-2025,0,0,0,0,0.0
nikola vlasic,torino,Serie-A,2024-2025,28,6,26,93,0.48200000000000004
alessandro vogliacco,genoa,Serie-A,2024-2025,12,0,11,20,0.579
alessandro vogliacco,parma,Serie-A,2024-2025,10,0,2,24,0.5670000000000001
mergim vojvoda,torino,Serie-A,2024-2025,13,1,40,53,0.444
mergim vojvoda,como,Serie-A,2024-2025,8,1,26,28,0.5
stefan de vrij,inter,Serie-A,2024-2025,9,0,0,66,0.631
kyle walker,milan,Serie-A,2024-2025,7,0,11,37,0.667
sebastian walukiewicz,torino,Serie-A,2024-2025,29,1,24,52,0.39
sebastian walukiewicz,empoli,Serie-A,2024-2025,4,0,2,6,0.625
timothy weah,juventus,Serie-A,2024-2025,20,3,44,60,0.442
mateusz wieteska,cagliari,Serie-A,2024-2025,4,0,0,11,0.222
john yeboah,venezia,Serie-A,2024-2025,14,4,26,45,0.375
kenan yldz,juventus,Serie-A,2024-2025,25,4,115,123,0.235
mattia zaccagni,lazio,Serie-A,2024-2025,35,9,156,86,0.475
nicola zalewski,roma,Serie-A,2024-2025,2,1,29,23,0.385
nicola zalewski,inter,Serie-A,2024-2025,7,0,23,21,0.4
andrefrank zambo anguissa,napoli,Serie-A,2024-2025,39,2,23,150,0.573
francesco zampano,venezia,Serie-A,2024-2025,24,5,49,77,0.35700000000000004
nicolo zaniolo,fiorentina,Serie-A,2024-2025,11,3,4,11,0.25
nicolo zaniolo,atalanta,Serie-A,2024-2025,9,0,4,11,0.444
alessandro zanoli,genoa,Serie-A,2024-2025,17,1,65,60,0.5
duvan zapata,torino,Serie-A,2024-2025,10,2,3,15,0.41700000000000004
gabriele zappa,cagliari,Serie-A,2024-2025,25,0,72,123,0.43799999999999994
davide zappacosta,atalanta,Serie-A,2024-2025,19,6,95,89,0.429
oier zarraga,udinese,Serie-A,2024-2025,12,0,20,25,0.353
jordan zemura,udinese,Serie-A,2024-2025,22,2,39,60,0.3
alessio zerbin,venezia,Serie-A,2024-2025,36,3,74,69,0.455
alessio zerbin,napoli,Serie-A,2024-2025,0,0,0,0,
kevin zeroli,monza,Serie-A,2024-2025,5,2,2,15,0.556
kevin zeroli,milan,Serie-A,2024-2025,0,0,0,1,
piotr zielinski,inter,Serie-A,2024-2025,9,0,28,58,0.75
nadir zortea,cagliari,Serie-A,2024-2025,33,1,119,96,0.36200000000000004
szymon zurkowski,empoli,Serie-A,2024-2025,2,0,0,10,
milan uric,monza,Serie-A,2024-2025,17,5,0,13,0.725
milan uric,parma,Serie-A,2024-2025,2,1,0,8,0.7
junior adamu,freiburg,Bundesliga,2024-2025,38,17,5,52,0.32899999999999996
karim adeyemi,dortmund,Bundesliga,2024-2025,27,4,26,48,0.409
amine adli,leverkusen,Bundesliga,2024-2025,15,7,33,30,0.447
oladapo afolayan,st pauli,Bundesliga,2024-2025,21,9,53,72,0.297
felix agu,werder bremen,Bundesliga,2024-2025,11,4,49,67,0.41200000000000003
erik ahlstrand,st pauli,Bundesliga,2024-2025,0,1,0,0,0.0
kevin akpoguma,hoffenheim,Bundesliga,2024-2025,25,1,12,107,0.505
andreas albers,st pauli,Bundesliga,2024-2025,3,0,0,3,0.455
ben alexander voll,st pauli,Bundesliga,2024-2025,0,0,0,0,
skelly alvero,werder bremen,Bundesliga,2024-2025,7,0,0,13,0.625
aurele amenda,eint frankfurt,Bundesliga,2024-2025,3,0,0,2,0.727
nadiem amiri,mainz,Bundesliga,2024-2025,44,2,166,207,0.485
mohamed amoura,wolfsburg,Bundesliga,2024-2025,30,24,35,92,0.297
robert andrich,leverkusen,Bundesliga,2024-2025,29,0,12,73,0.636
waldemar anton,dortmund,Bundesliga,2024-2025,20,1,24,122,0.63
maximilian arnold,wolfsburg,Bundesliga,2024-2025,30,0,152,154,0.37799999999999995
jannfiete arp,holstein kiel,Bundesliga,2024-2025,20,2,24,21,0.133
arthur,leverkusen,Bundesliga,2024-2025,20,0,16,31,0.455
noah atubolu,freiburg,Bundesliga,2024-2025,0,0,0,53,0.909
ayman azhil,dortmund,Bundesliga,2024-2025,2,1,0,2,
adam aznou,bayern munich,Bundesliga,2024-2025,0,0,1,1,0.0
aliou badara balde,bochum,Bundesliga,2024-2025,1,2,4,3,0.0
ridle baku,wolfsburg,Bundesliga,2024-2025,13,1,37,68,0.23800000000000002
ridle baku,rb leipzig,Bundesliga,2024-2025,13,3,34,45,0.37
samuel bamba,bochum,Bundesliga,2024-2025,0,1,5,2,0.33299999999999996
noahkai banks,augsburg,Bundesliga,2024-2025,2,0,2,13,0.5
scott banks,st pauli,Bundesliga,2024-2025,2,0,5,4,0.14300000000000002
aymen barkok,mainz,Bundesliga,2024-2025,2,0,5,4,0.28600000000000003
michy batshuayi,eint frankfurt,Bundesliga,2024-2025,6,4,1,10,0.273
maximilian bauer,augsburg,Bundesliga,2024-2025,7,0,4,20,0.613
oliver baumann,hoffenheim,Bundesliga,2024-2025,0,0,0,53,1.0
christoph baumgartner,rb leipzig,Bundesliga,2024-2025,44,4,14,86,0.513
ihlas bebou,hoffenheim,Bundesliga,2024-2025,0,0,0,0,
adrian beck,heidenheim,Bundesliga,2024-2025,16,2,32,131,0.5920000000000001
timo becker,holstein kiel,Bundesliga,2024-2025,9,0,22,98,0.449
hannes behrens,hoffenheim,Bundesliga,2024-2025,0,0,0,3,1.0
kevin behrens,wolfsburg,Bundesliga,2024-2025,4,1,0,9,0.467
maximilian beier,dortmund,Bundesliga,2024-2025,17,9,16,49,0.535
stefan bell,mainz,Bundesliga,2024-2025,24,3,0,65,0.6920000000000001
jeanuel belocian,leverkusen,Bundesliga,2024-2025,1,0,0,2,0.33299999999999996
laszlo benes,union berlin,Bundesliga,2024-2025,9,1,48,32,0.43799999999999994
ramy bensebaini,dortmund,Bundesliga,2024-2025,28,0,36,100,0.621
mergim berisha,hoffenheim,Bundesliga,2024-2025,5,3,3,10,0.17600000000000002
mergim berisha,augsburg,Bundesliga,2024-2025,2,0,1,1,0.0
bernardo,bochum,Bundesliga,2024-2025,24,0,14,83,0.677
alexander bernhardsson,holstein kiel,Bundesliga,2024-2025,21,2,34,45,0.358
matus bero,bochum,Bundesliga,2024-2025,50,1,124,164,0.33799999999999997
janniklas beste,freiburg,Bundesliga,2024-2025,3,1,20,16,0.2
el bilal toure,stuttgart,Bundesliga,2024-2025,9,1,0,8,0.5760000000000001
tom bischof,hoffenheim,Bundesliga,2024-2025,45,1,145,156,0.424
leonardo bittencourt,werder bremen,Bundesliga,2024-2025,15,2,22,44,0.25
myron boadu,bochum,Bundesliga,2024-2025,11,12,3,20,0.48700000000000004
sacha boey,bayern munich,Bundesliga,2024-2025,7,0,11,38,0.4
victor boniface,leverkusen,Bundesliga,2024-2025,14,7,6,28,0.593
sebastiaan bornauw,wolfsburg,Bundesliga,2024-2025,12,0,1,28,0.632
carlo boukhalfa,st pauli,Bundesliga,2024-2025,18,2,10,60,0.354
julian brandt,dortmund,Bundesliga,2024-2025,8,5,71,119,0.275
tim breithaupt,augsburg,Bundesliga,2024-2025,2,0,1,9,0.444
maximilian breunig,heidenheim,Bundesliga,2024-2025,8,1,1,13,0.225
moritz broschinski,bochum,Bundesliga,2024-2025,27,5,28,64,0.425
nathaniel brown,eint frankfurt,Bundesliga,2024-2025,15,0,92,81,0.217
jacob bruun larsen,hoffenheim,Bundesliga,2024-2025,2,3,19,16,0.625
jacob bruun larsen,stuttgart,Bundesliga,2024-2025,2,6,18,11,0.33299999999999996
emi buendia,leverkusen,Bundesliga,2024-2025,6,0,3,20,0.625
marius bulter,hoffenheim,Bundesliga,2024-2025,11,6,84,63,0.391
jonathan burkardt,mainz,Bundesliga,2024-2025,23,11,27,73,0.19
oliver burke,werder bremen,Bundesliga,2024-2025,12,8,20,26,0.6559999999999999
marnon busch,heidenheim,Bundesliga,2024-2025,8,0,52,62,0.46399999999999997
anthony caci,mainz,Bundesliga,2024-2025,37,15,133,131,0.515
cole campbell,dortmund,Bundesliga,2024-2025,1,0,1,3,0.0
emre can,dortmund,Bundesliga,2024-2025,25,0,11,113,0.643
tiago cardoso,gladbach,Bundesliga,2024-2025,0,0,0,4,1.0
abdoulie ceesay,st pauli,Bundesliga,2024-2025,2,0,0,4,0.0
julian chabot,stuttgart,Bundesliga,2024-2025,35,5,2,98,0.65
el chadaille bitshiabu,rb leipzig,Bundesliga,2024-2025,8,0,4,55,0.55
fares chaibi,eint frankfurt,Bundesliga,2024-2025,5,1,72,30,0.43200000000000005
timothy chandler,eint frankfurt,Bundesliga,2024-2025,0,0,1,1,0.8
anrie chase,stuttgart,Bundesliga,2024-2025,12,0,3,21,0.586
arthur chaves,hoffenheim,Bundesliga,2024-2025,38,1,8,93,0.519
fabio chiarodia,gladbach,Bundesliga,2024-2025,7,0,0,9,0.778
carney chukwuemeka,dortmund,Bundesliga,2024-2025,4,1,1,12,0.429
alexis claudemaurice,augsburg,Bundesliga,2024-2025,26,3,21,72,0.37799999999999995
nnamdi collins,eint frankfurt,Bundesliga,2024-2025,26,0,17,78,0.5
kingsley coman,bayern munich,Bundesliga,2024-2025,9,8,45,59,0.40700000000000003
sirlord conteh,heidenheim,Bundesliga,2024-2025,8,4,20,17,0.444
danny da costa,mainz,Bundesliga,2024-2025,19,0,22,98,0.465
yan couto,dortmund,Bundesliga,2024-2025,12,0,53,55,0.125
tomas cvancara,gladbach,Bundesliga,2024-2025,11,1,15,23,0.44799999999999995
finn dahmen,augsburg,Bundesliga,2024-2025,0,0,0,33,1.0
thomas dahne,holstein kiel,Bundesliga,2024-2025,1,0,0,15,1.0
mahmoud dahoud,eint frankfurt,Bundesliga,2024-2025,10,0,4,20,0.33299999999999996
ameen aldakhil,stuttgart,Bundesliga,2024-2025,4,0,0,17,0.47100000000000003
bence dardai,wolfsburg,Bundesliga,2024-2025,9,0,10,52,0.4
lukas daschner,bochum,Bundesliga,2024-2025,4,0,19,17,0.33299999999999996
alphonso davies,bayern munich,Bundesliga,2024-2025,8,3,22,115,0.529
